time                     Te                       dTe                       Ti                       dTi                       ne                       dne                       q                        B0                        flux-Te                  flux-Ti                  flux-ne                  cp-flux-Te               cp-flux-Ti               cp-flux-ne
3.177120000000000033e+01 9.135761614916131066e+02 -3.719102898258702226e+03 6.820581371700969839e+02 -2.311389940588760965e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.540358556198022200e+00 -2.476047272727269988e+00 4.140217027238129958e+04 7.121323307858020416e+04 1.345491574763842970e+19 1.473984534379848512e+06 2.248227463975469582e+06 1.350091236602213302e+21
3.178119999999999834e+01 9.158555822138729354e+02 -3.728892108390725753e+03 6.837072794802147655e+02 -2.318734468573235972e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.540179868507780103e+00 -2.476047272727269988e+00 4.138008585773420054e+04 7.120445015407470055e+04 1.336039290744501043e+19 1.474171822307446273e+06 2.248295100149416830e+06 1.350141561989099684e+21
3.179119999999999990e+01 9.180683368711837602e+02 -3.738505506809922736e+03 6.852743018714438676e+02 -2.325696081717622747e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.540001622642646950e+00 -2.476047272727269988e+00 4.140259868951600220e+04 7.122096934834090644e+04 1.333433394866639053e+19 1.475482085333780386e+06 2.248935456070663407e+06 1.350191819670548382e+21
3.180120000000000147e+01 9.202094955240303307e+02 -3.747873192488557379e+03 6.867339429896993579e+02 -2.332181306870403660e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.539828814879998120e+00 -2.476047272727269988e+00 4.142747544596179796e+04 7.125438144835930143e+04 1.336736343908475904e+19 1.476814251860783435e+06 2.249942762140245643e+06 1.350240353651045958e+21
3.181119999999999948e+01 9.221641817617129391e+02 -3.756546971773055702e+03 6.880105448770214025e+02 -2.337865409189589627e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.539662862005687138e+00 -2.476047272727269988e+00 4.150598894327720336e+04 7.133641873121120443e+04 1.337251632216237056e+19 1.479470273704927415e+06 2.251994381194136571e+06 1.350286714472898757e+21
3.182120000000000104e+01 9.238934075732026940e+02 -3.764333272688901616e+03 6.889376999609552286e+02 -2.342048731195443452e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.539510943803398035e+00 -2.476047272727269988e+00 4.160222065381569701e+04 7.152034623753059714e+04 1.334972879045869978e+19 1.482495376621942502e+06 2.256224303472116590e+06 1.350328539630633746e+21
3.183119999999999905e+01 9.252608363417136843e+02 -3.770740278581348321e+03 6.893893579149431616e+02 -2.344132792129781592e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.539381230310312709e+00 -2.476047272727269988e+00 4.175325965452480159e+04 7.179699874098789587e+04 1.325867181711193907e+19 1.486804231012202566e+06 2.262411692968454678e+06 1.350363189938676040e+21
3.184120000000000061e+01 9.261694703070783135e+02 -3.775373491769245447e+03 6.893431068163906730e+02 -2.343977652746350486e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.539283734363129152e+00 -2.476047272727269988e+00 4.194019320839559805e+04 7.210943419317840016e+04 1.305319631917710950e+19 1.491855259688878432e+06 2.269319448404920753e+06 1.350387390149177901e+21
3.185119999999999862e+01 9.266008471564263118e+02 -3.778096467919909628e+03 6.888073379817485602e+02 -2.341612361460631746e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.539223213780963384e+00 -2.476047272727269988e+00 4.212988272216029873e+04 7.243580319423180481e+04 1.301165913662377984e+19 1.496779872359236469e+06 2.276469188914084807e+06 1.350399597133140591e+21
3.186120000000000019e+01 9.264632301501037546e+02 -3.778519229249026466e+03 6.877749261874288322e+02 -2.337007029520980723e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.539200381510537508e+00 -2.476047272727269988e+00 4.235949162460189837e+04 7.278366348851940711e+04 1.300281561867877990e+19 1.502520672408575425e+06 2.284014193982440978e+06 1.350399589340007629e+21
3.187120000000000175e+01 9.254598080692760504e+02 -3.775444293177122745e+03 6.860482037720307744e+02 -2.329355283981777575e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.539219023703541911e+00 -2.476047272727269988e+00 4.273415092958760215e+04 7.326041530425800011e+04 1.316919656493609984e+19 1.511697639011455467e+06 2.294229369556768797e+06 1.350386112398639497e+21
3.188119999999999976e+01 9.234463999075778702e+02 -3.768180229111872450e+03 6.835862368121817099e+02 -2.318455801336995592e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.539297870545257130e+00 -2.476047272727269988e+00 4.318286112757740193e+04 7.378363833841649466e+04 1.335078229854109901e+19 1.522391925805120496e+06 2.305272110976555850e+06 1.350353034460804415e+21
3.189120000000000132e+01 9.205935855577707798e+02 -3.757227502707642543e+03 6.803910395306819510e+02 -2.304304468011518566e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.539444893886603882e+00 -2.476047272727269988e+00 4.355644029467609653e+04 7.432644253236289660e+04 1.356895515263695053e+19 1.530811116281412542e+06 2.316538665221491829e+06 1.350297787308739658e+21
3.190119999999999933e+01 9.169694533407117660e+02 -3.742878720893016634e+03 6.765743857733965569e+02 -2.287310622318034802e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.539654909350431922e+00 -2.476047272727269988e+00 4.389259694596970076e+04 7.483321265423549630e+04 1.390018912239534899e+19 1.537982519894015277e+06 2.326864124147113878e+06 1.350222117090820096e+21
3.191120000000000090e+01 9.127489911729450114e+02 -3.725809689175226595e+03 6.723359094437422527e+02 -2.268332660491024399e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.539921328161700576e+00 -2.476047272727269988e+00 4.414216624186260015e+04 7.524134885192840011e+04 1.396071269350813901e+19 1.542706514781066449e+06 2.334980764519605786e+06 1.350128147154991579e+21
3.192119999999999891e+01 9.080854062521691503e+02 -3.706638812483705806e+03 6.678631025345385979e+02 -2.248214650151126534e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.540230047346092590e+00 -2.476047272727269988e+00 4.431869958659420081e+04 7.554637320931769500e+04 1.429127423013035008e+19 1.545407724633010337e+06 2.340848070850511547e+06 1.350020491352168464e+21
3.193120000000000047e+01 9.032715077806396948e+02 -3.686534871334823947e+03 6.635964244896929358e+02 -2.228877777465033887e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.540567792100968614e+00 -2.476047272727269988e+00 4.435522501150349854e+04 7.558705516101089597e+04 1.452034886290825011e+19 1.544488475859677419e+06 2.341142737206012476e+06 1.349903472845205275e+21
3.194119999999999848e+01 8.984732720034393196e+02 -3.666161450350222367e+03 6.598266733496293455e+02 -2.211707105873541423e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.540902893309754607e+00 -2.476047272727269988e+00 4.432907141286769911e+04 7.542332211431929318e+04 1.462565958564100096e+19 1.542027062393844360e+06 2.337195249899365939e+06 1.349786509394696733e+21
3.195120000000000005e+01 8.938916959979721923e+02 -3.646301940621530775e+03 6.568127033843787785e+02 -2.197936408500312609e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.541222971684404364e+00 -2.476047272727269988e+00 4.423225367719690257e+04 7.505983915163160418e+04 1.465806487747238093e+19 1.537911293213093420e+06 2.329094482735586818e+06 1.349675338819130884e+21
3.196120000000000161e+01 8.899278743878975320e+02 -3.628547466046919453e+03 6.547551026798417979e+02 -2.188525154253782603e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.541506386629491576e+00 -2.476047272727269988e+00 4.396894610211069812e+04 7.452225924177039997e+04 1.460022839536447898e+19 1.529848398811241379e+06 2.317349719826949760e+06 1.349576051653853839e+21
3.197119999999999962e+01 8.868138294985097900e+02 -3.613971072925896806e+03 6.535954304835796620e+02 -2.183260698959241836e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.541729374666406027e+00 -2.476047272727269988e+00 4.361362856420360185e+04 7.397092422204940522e+04 1.440900307203436954e+19 1.519837030129960505e+06 2.305311481620481703e+06 1.349496340582244286e+21
3.198120000000000118e+01 8.846057216535708676e+02 -3.603015732676570678e+03 6.533140118881235594e+02 -2.182003902989694780e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.541884222322082110e+00 -2.476047272727269988e+00 4.323743071808409877e+04 7.340151678714550508e+04 1.421739361631295078e+19 1.509683088121835375e+06 2.292897399239960592e+06 1.349438637512018100e+21
3.199119999999999919e+01 8.833585842682093698e+02 -3.596019633352035271e+03 6.540851414684861993e+02 -2.185465409330119655e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.541968535369500071e+00 -2.476047272727269988e+00 4.284003180949609668e+04 7.270119734960560163e+04 1.399019019675769037e+19 1.499353162099855253e+06 2.277739968163816724e+06 1.349403664113276813e+21
3.200119999999999720e+01 8.827593342304363659e+02 -3.591761274715618583e+03 6.553380889440810506e+02 -2.191300401084344685e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.541972735888661461e+00 -2.476047272727269988e+00 4.262082209242569661e+04 7.229676991233629815e+04 1.361770261334583091e+19 1.493865835627989378e+06 2.268874696001697797e+06 1.349394507627707498e+21
3.201120000000000232e+01 8.827916757740050571e+02 -3.590240364880892685e+03 6.568503648499344081e+02 -2.198405486523241962e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.541930749915369603e+00 -2.476047272727269988e+00 4.240297071715279890e+04 7.202488887977160630e+04 1.336632900177097933e+19 1.488621110546616372e+06 2.262803704476037528e+06 1.349400130868316733e+21
3.202120000000000033e+01 8.834729567117544775e+02 -3.591617156102341596e+03 6.586022803196698305e+02 -2.206556580127505640e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.541852687211398010e+00 -2.476047272727269988e+00 4.215684077928779880e+04 7.177865237297810381e+04 1.320996510418836070e+19 1.482833800643442431e+06 2.257317383306654636e+06 1.349417371457856471e+21
3.203119999999999834e+01 8.846205577495111356e+02 -3.595233467188752002e+03 6.604359433363468952e+02 -2.215042018870995435e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.541738847025421855e+00 -2.476047272727269988e+00 4.198391184551070182e+04 7.163488047275959980e+04 1.305116267454664090e+19 1.479050331888498273e+06 2.254108032117542811e+06 1.349446190181972967e+21
3.204120000000000346e+01 8.861069031013857966e+02 -3.600577504277807748e+03 6.622244869196430272e+02 -2.223290614799597734e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.541602163953337268e+00 -2.476047272727269988e+00 4.185693244366590079e+04 7.157888256843290583e+04 1.287440157268222976e+19 1.476507638653057395e+06 2.252858292211467400e+06 1.349482398215907574e+21
3.205120000000000147e+01 8.878910037613311488e+02 -3.607459937548751441e+03 6.638728297594083188e+02 -2.230861994276693622e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.541452720637694451e+00 -2.476047272727269988e+00 4.173166364960710052e+04 7.159616623824280396e+04 1.294079942445249946e+19 1.474043351294598309e+06 2.253251435758139938e+06 1.349522780950405841e+21
3.206119999999999948e+01 8.898326026115664718e+02 -3.615341826199154639e+03 6.653187502584601134e+02 -2.237447494815496611e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.541296159770973784e+00 -2.476047272727269988e+00 4.165342028467760247e+04 7.167272600409720326e+04 1.306300855906530099e+19 1.472785603920636466e+06 2.254991285328386817e+06 1.349565563857785061e+21
3.207119999999999749e+01 8.917124403572242954e+02 -3.623322800129083589e+03 6.665569740637616860e+02 -2.243019174348061370e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.541140302892324065e+00 -2.476047272727269988e+00 4.166614076100660168e+04 7.177187704908549495e+04 1.309460672707238912e+19 1.473796815144717460e+06 2.257287143510333728e+06 1.349608209716954268e+21
3.208120000000000260e+01 8.933428052806011692e+02 -3.630530751825077004e+03 6.674242498801909278e+02 -2.246936960250387529e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.540993781834155474e+00 -2.476047272727269988e+00 4.176721059932609933e+04 7.197561037970489997e+04 1.303775159529172992e+19 1.476952625903818291e+06 2.261856651584083680e+06 1.349647904831092556e+21
3.209120000000000061e+01 8.947626526621095309e+02 -3.637009308745051840e+03 6.680028182794909526e+02 -2.249516921575594552e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.540870541653347470e+00 -2.476047272727269988e+00 4.184101334752490220e+04 7.214978661705000559e+04 1.303595228415440077e+19 1.479277466893034521e+06 2.265779022946112789e+06 1.349680136171912954e+21
3.210119999999999862e+01 8.960433110828694225e+02 -3.642974638426505862e+03 6.682854304767462281e+02 -2.250741079240879571e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.540766650874058730e+00 -2.476047272727269988e+00 4.187481767998220312e+04 7.233979500284469395e+04 1.323826133429291008e+19 1.480489677650652360e+06 2.270035164960722439e+06 1.349706211804423389e+21
3.211119999999999663e+01 8.969474701247107760e+02 -3.647540709181054808e+03 6.682182379155226499e+02 -2.250364536826472431e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.540679937111892439e+00 -2.476047272727269988e+00 4.201540161826559779e+04 7.257793325652930071e+04 1.344431253543085056e+19 1.484322250251834514e+06 2.275313301790726837e+06 1.349726828369257955e+21
3.212120000000000175e+01 8.974639505804781265e+02 -3.650551201213338572e+03 6.679894996472975208e+02 -2.249207541833943651e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.540621152211109290e+00 -2.476047272727269988e+00 4.216139559050020034e+04 7.271490909220349567e+04 1.361547658951720960e+19 1.488127428289412288e+06 2.278411409337075893e+06 1.349738413559061414e+21
3.213119999999999976e+01 8.977382680118602138e+02 -3.652433194420866585e+03 6.676578147594893835e+02 -2.247600755094452779e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.540583883783511965e+00 -2.476047272727269988e+00 4.224918029688460228e+04 7.280972508845980337e+04 1.354929003848796979e+19 1.490338034652020317e+06 2.280578956670329906e+06 1.349743067172073374e+21
3.214119999999999777e+01 8.976720598831153666e+02 -3.652822277511495486e+03 6.671490733756127156e+02 -2.245239901366608592e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.540560735885701860e+00 -2.476047272727269988e+00 4.239217307135560259e+04 7.294633007341199846e+04 1.353578889413024973e+19 1.493882314168328186e+06 2.283589792861447670e+06 1.349743198968909922e+21
3.215120000000000289e+01 8.973537079455957155e+02 -3.652033687745478801e+03 6.665375720739057215e+02 -2.242432583626188716e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.540558085887309581e+00 -2.476047272727269988e+00 4.249701651334369672e+04 7.304043947774410481e+04 1.365332290389181030e+19 1.496361979720277479e+06 2.285640638937362935e+06 1.349736666484736000e+21
3.216120000000000090e+01 8.968290214883199951e+02 -3.650252270669781410e+03 6.658377075437032317e+02 -2.239247858292879755e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.540570030161211967e+00 -2.476047272727269988e+00 4.258483497324970085e+04 7.312417148608989373e+04 1.360599438156733030e+19 1.498349645370113431e+06 2.287428673401439562e+06 1.349725405687787815e+21
3.217119999999999891e+01 8.961719692656046163e+02 -3.647789159180518709e+03 6.650189022628670727e+02 -2.235557179930689472e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.540594204695465042e+00 -2.476047272727269988e+00 4.263938448916769994e+04 7.322519951690080052e+04 1.368347864634221978e+19 1.499451483330376446e+06 2.289545261018235702e+06 1.349710166488284922e+21
3.218119999999999692e+01 8.955625639243305613e+02 -3.645407068520242319e+03 6.643409719089967211e+02 -2.232422023291926507e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.540628961315750889e+00 -2.476047272727269988e+00 4.260073410511440306e+04 7.317861767903949658e+04 1.356236772447804006e+19 1.498177827444626484e+06 2.288509035769967828e+06 1.349691489770615603e+21
3.219120000000000203e+01 8.950550251035111842e+02 -3.643343332193738661e+03 6.638321575811363573e+02 -2.230033611958775509e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.540657213585892915e+00 -2.476047272727269988e+00 4.254181952837479912e+04 7.310227483063589898e+04 1.342129278055598899e+19 1.496441956058245385e+06 2.286864363240348641e+06 1.349674930523693646e+21
3.220120000000000005e+01 8.946525367419793611e+02 -3.641649135022747487e+03 6.634124166225818726e+02 -2.228078181135988416e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.540675239017061493e+00 -2.476047272727269988e+00 4.248610817523860169e+04 7.306326921843670425e+04 1.335100946092284928e+19 1.494848901488652453e+06 2.286017493642008863e+06 1.349661667569622581e+21
3.221119999999999806e+01 8.943500179481698069e+02 -3.640355198725241280e+03 6.631288308878650923e+02 -2.226725422522391455e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.540685758964187357e+00 -2.476047272727269988e+00 4.243134385275100067e+04 7.299572393395399558e+04 1.323720090680076083e+19 1.493325965170625364e+06 2.284564972666105721e+06 1.349650811636188447e+21
3.222120000000000317e+01 8.941742460457170409e+02 -3.639560315014967728e+03 6.630347025329618873e+02 -2.226217234011261553e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.540687006924587710e+00 -2.476047272727269988e+00 4.236678522037580115e+04 7.288965364315710030e+04 1.314973168512577946e+19 1.491599776940069394e+06 2.282307214685568586e+06 1.349642934866242175e+21
3.223120000000000118e+01 8.940954257169039465e+02 -3.639142586396850675e+03 6.630145620645914732e+02 -2.226090197836792868e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.540675827349552218e+00 -2.476047272727269988e+00 4.232312579703769734e+04 7.284152634533800301e+04 1.319956665668046029e+19 1.490458546968189301e+06 2.281287190709421877e+06 1.349639067314675253e+21
3.224119999999999919e+01 8.939806653176586906e+02 -3.638616479691587301e+03 6.629681747798587139e+02 -2.225883991366645660e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.540657777118529470e+00 -2.476047272727269988e+00 4.234414629681550286e+04 7.285335796824379941e+04 1.335299632073905971e+19 1.490980730662205257e+06 2.281532795511399861e+06 1.349637401857302200e+21
3.225119999999999720e+01 8.939274040953246185e+02 -3.638329586965130602e+03 6.630790463444453735e+02 -2.226346504439303772e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.540641789063529998e+00 -2.476047272727269988e+00 4.231619925151339703e+04 7.275941831659349555e+04 1.339303836389849088e+19 1.490248499468666269e+06 2.279522652678714599e+06 1.349635025612501156e+21
3.226120000000000232e+01 8.941279030487705768e+02 -3.638993761785039624e+03 6.634687356298167060e+02 -2.228037449587556239e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.540617364833847702e+00 -2.476047272727269988e+00 4.220081616753550043e+04 7.258202127272260259e+04 1.360834311395320013e+19 1.487353223522383487e+06 2.275750980616296642e+06 1.349635387892955349e+21
3.227120000000000033e+01 8.947771837693186399e+02 -3.641418283425101890e+03 6.641760947493067988e+02 -2.231140844970404942e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.540572446207512769e+00 -2.476047272727269988e+00 4.199312295789120253e+04 7.236990916807750182e+04 1.372232381921307034e+19 1.482248864458628464e+06 2.271260371655640658e+06 1.349642414830433862e+21
3.228119999999999834e+01 8.957616626040547771e+02 -3.645287419908112952e+03 6.651140586254025493e+02 -2.235274124865352860e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.540497826438985918e+00 -2.476047272727269988e+00 4.183781206112200016e+04 7.220361419913069403e+04 1.376127728112683008e+19 1.478634364997234428e+06 2.267786485080865677e+06 1.349659092098385445e+21
3.229120000000000346e+01 8.970246557426831941e+02 -3.650399995353770919e+03 6.661528806541914491e+02 -2.239886741198355594e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.540400523978335823e+00 -2.476047272727269988e+00 4.170800107380260306e+04 7.210977029363109614e+04 1.385716339600975053e+19 1.475766888448829297e+06 2.265894855367500801e+06 1.349683082434210431e+21
3.230120000000000147e+01 8.983858686589870786e+02 -3.656086484398702851e+03 6.671246195495070879e+02 -2.244226529338750424e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.540287790859144579e+00 -2.476047272727269988e+00 4.165920722563820163e+04 7.212007280918919423e+04 1.397499651387883930e+19 1.475014313668351388e+06 2.266253511080001947e+06 1.349712065123144696e+21
3.231119999999999948e+01 8.997966287515855583e+02 -3.662129336969675478e+03 6.680587882745202251e+02 -2.248371645110222744e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.540173003305507660e+00 -2.476047272727269988e+00 4.162524432718820026e+04 7.212417347216799681e+04 1.412826509758936064e+19 1.474627981130474480e+06 2.266496710302106570e+06 1.349741697891860218e+21
3.232119999999999749e+01 9.010980784835026043e+02 -3.667862426163619602e+03 6.688964775306343427e+02 -2.252083907250415450e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.540057246654713552e+00 -2.476047272727269988e+00 4.166691708913829643e+04 7.216639697674730269e+04 1.439045869845818982e+19 1.476139897450064309e+06 2.267576229782088660e+06 1.349771668731643298e+21
3.233120000000000260e+01 9.023299299575010082e+02 -3.673347335923681840e+03 6.697056140991804796e+02 -2.255656478437960232e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.539948876713796988e+00 -2.476047272727269988e+00 4.169044219001360034e+04 7.217131823649260332e+04 1.434118316710045901e+19 1.477133081819094485e+06 2.267854124832030851e+06 1.349799247720467923e+21
3.234120000000000061e+01 9.034165247531972227e+02 -3.678251778236565769e+03 6.704762250101734935e+02 -2.259063870523608784e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.539847380372213692e+00 -2.476047272727269988e+00 4.175484272208099719e+04 7.218053616303070157e+04 1.425796001264223027e+19 1.479133032178856432e+06 2.268218599730718415e+06 1.349825522345930654e+21
3.235119999999999862e+01 9.044151434021125624e+02 -3.682739078065422746e+03 6.711728345812153975e+02 -2.262175113784386667e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.539749757589188306e+00 -2.476047272727269988e+00 4.179709323861599842e+04 7.220717111752070196e+04 1.430182804672001024e+19 1.480527552314457251e+06 2.268935089749086648e+06 1.349849660520797569e+21
3.236119999999999663e+01 9.053008698696072543e+02 -3.686738794921821864e+03 6.716456831360886781e+02 -2.264335466814704432e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.539658672117965921e+00 -2.476047272727269988e+00 4.185058778108259867e+04 7.232504609422660724e+04 1.433609461884837069e+19 1.482181628524858505e+06 2.271576901331002824e+06 1.349871702819983327e+21
3.237120000000000175e+01 9.060787618175636453e+02 -3.690324552707626481e+03 6.719340853378928387e+02 -2.265641146844585364e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.539580878018593335e+00 -2.476047272727269988e+00 4.189078641758710000e+04 7.243587766417399689e+04 1.447537644650203955e+19 1.483445707091478398e+06 2.274044850714705419e+06 1.349889442951840399e+21
3.238119999999999976e+01 9.066731896970956086e+02 -3.693212105491209513e+03 6.719637199298365431e+02 -2.265783907502041529e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.539514722369869748e+00 -2.476047272727269988e+00 4.196196621884390333e+04 7.259885261542540684e+04 1.460527331182209024e+19 1.485437154561332427e+06 2.277626185527464375e+06 1.349903423545152111e+21
3.239119999999999777e+01 9.068746551339695543e+02 -3.694587948486581809e+03 6.716269735347690357e+02 -2.264297757526702298e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.539465806745762499e+00 -2.476047272727269988e+00 4.212955396812329855e+04 7.283725023977090314e+04 1.477839995381684019e+19 1.489772441217977321e+06 2.282796513320375700e+06 1.349911817654971138e+21
3.240120000000000289e+01 9.065841458023293171e+02 -3.693983356325912609e+03 6.710167605523088241e+02 -2.261563706999042552e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.539446157348989264e+00 -2.476047272727269988e+00 4.234416508171890018e+04 7.303401552755000012e+04 1.509387665101739008e+19 1.495123534393148264e+06 2.287032712472843472e+06 1.349910698008435753e+21
3.241120000000000090e+01 9.059360731545716590e+02 -3.691776342607404786e+03 6.702396228967849083e+02 -2.258081961179831524e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.539456362789902055e+00 -2.476047272727269988e+00 4.250322947227529949e+04 7.316741213505649648e+04 1.536012099966731059e+19 1.498897805036037462e+06 2.289866558768183924e+06 1.349899888297378578e+21
3.242119999999999891e+01 9.050334463181632145e+02 -3.688345766385491515e+03 6.693273209963556383e+02 -2.254007672074652874e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.539487809867628787e+00 -2.476047272727269988e+00 4.261967375966149848e+04 7.328025037512629933e+04 1.555318853090098995e+19 1.501498914037213195e+06 2.292209465753650758e+06 1.349882220535749804e+21
3.243119999999999692e+01 9.040186208159703938e+02 -3.684283241175057810e+03 6.684014191352719081e+02 -2.249848311362359709e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.539535394830220394e+00 -2.476047272727269988e+00 4.266850732259119832e+04 7.332261270368979604e+04 1.574252905263797043e+19 1.502337395938549424e+06 2.293014843478836585e+06 1.349859329545203614e+21
3.244120000000000203e+01 9.031066727672204024e+02 -3.680470608046860434e+03 6.676609056279056631e+02 -2.246463741807851420e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.539588907750263580e+00 -2.476047272727269988e+00 4.261400579163299699e+04 7.324335386169690173e+04 1.580333193578531021e+19 1.500569223361261422e+06 2.291229633760349359e+06 1.349834522480723886e+21
3.245120000000000005e+01 9.024531629108223569e+02 -3.677579775738226544e+03 6.672813354884300452e+02 -2.244642415420808447e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.539629069933698080e+00 -2.476047272727269988e+00 4.248771658624099655e+04 7.304787753876599891e+04 1.560596292493050061e+19 1.497071575489091454e+06 2.286998811145008076e+06 1.349813175347078758e+21
3.246119999999999806e+01 9.021752450498979670e+02 -3.676115709631916616e+03 6.674122014485834598e+02 -2.245073606439393643e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.539648793193300502e+00 -2.476047272727269988e+00 4.231269316880960105e+04 7.274440345723170321e+04 1.551704163218111078e+19 1.492480258218364324e+06 2.280503253313022666e+06 1.349799336104599224e+21
3.247120000000000317e+01 9.022177668635628152e+02 -3.675897787645102653e+03 6.679395164259010471e+02 -2.247342039067682435e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.539634135531920300e+00 -2.476047272727269988e+00 4.217872744259930187e+04 7.248174759882809303e+04 1.545735919004621005e+19 1.489099248416675488e+06 2.274902606683864724e+06 1.349796622579388383e+21
3.248120000000000118e+01 9.024529025323398628e+02 -3.676462593012660363e+03 6.687734371636058768e+02 -2.251051936950214440e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.539591099656490325e+00 -2.476047272727269988e+00 4.211578234555519884e+04 7.225730225570109906e+04 1.520791119680159949e+19 1.487646002083135303e+06 2.270113589030845556e+06 1.349803049000740585e+21
3.249119999999999919e+01 9.029885561862415670e+02 -3.678193410401898745e+03 6.698898992140015025e+02 -2.256087257186225997e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.539527943624542594e+00 -2.476047272727269988e+00 4.200843169942850363e+04 7.203446396795210603e+04 1.476853892483026944e+19 1.485155694408059353e+06 2.265345112140943762e+06 1.349815920290626535e+21
3.250119999999999720e+01 9.038378085305516834e+02 -3.681197145895590893e+03 6.711875910336135576e+02 -2.261979292772465669e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.539445113350321304e+00 -2.476047272727269988e+00 4.189548143690970028e+04 7.186512653836999380e+04 1.453559693746292941e+19 1.482642659078099299e+06 2.261721571059391834e+06 1.349836038155296047e+21
3.251120000000000232e+01 9.048632841856486948e+02 -3.685019195164579742e+03 6.724462812470753761e+02 -2.267752948518234462e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.539339718433903936e+00 -2.476047272727269988e+00 4.184367766589739767e+04 7.182614759234519443e+04 1.442266561625729024e+19 1.481775782106986502e+06 2.260908887720494997e+06 1.349862567576144970e+21
