Ti-ft1 Ti-ft2 Ti-ft3 Ti-ft4 Ti-ft5 Ti-ft6 Ti-ft7 Ti-ft8 Te-ft1 Te-ft2 Te-ft3 Te-ft4 Te-ft5 Te-ft6 Te-ft7 Te-ft8 dTi-ft1 dTi-ft2 dTi-ft3 dTi-ft4 dTi-ft5 dTi-ft6 dTi-ft7 dTi-ft8 dTe-ft1 dTe-ft2 dTe-ft3 dTe-ft4 dTe-ft5 dTe-ft6 dTe-ft7 dTe-ft8 flux-Te-ft1 flux-Te-ft2 flux-Te-ft3 flux-Te-ft4 flux-Te-ft5 flux-Te-ft6 flux-Te-ft7 flux-Te-ft8 flux-Ti-ft1 flux-Ti-ft2 flux-Ti-ft3 flux-Ti-ft4 flux-Ti-ft5 flux-Ti-ft6 flux-Ti-ft7 flux-Ti-ft8 diff-Te-ft1 diff-Te-ft2 diff-Te-ft3 diff-Te-ft4 diff-Te-ft5 diff-Te-ft6 diff-Te-ft7 diff-Te-ft8 diff-Ti-ft1 diff-Ti-ft2 diff-Ti-ft3 diff-Ti-ft4 diff-Ti-ft5 diff-Ti-ft6 diff-Ti-ft7 diff-Ti-ft8 vconv-Te-ft1 vconv-Te-ft2 vconv-Te-ft3 vconv-Te-ft4 vconv-Te-ft5 vconv-Te-ft6 vconv-Te-ft7 vconv-Te-ft8 vconv-Ti-ft1 vconv-Ti-ft2 vconv-Ti-ft3 vconv-Ti-ft4 vconv-Ti-ft5 vconv-Ti-ft6 vconv-Ti-ft7 vconv-Ti-ft8
1309.77323595535 1193.26566910274 1039.57466094328 878.786890589275 714.792851982131 552.223571811941 392.258651658305 187.091027250521 1218.09999249322 1205.12668406453 1054.3046064662 895.64116814377 735.493828309907 578.846756332082 427.805518712567 243.950099517147 -607.2036489522 -1532.44759044449 -1761.9118140382 -2003.02198391686 -2194.24034946307 -2391.18269929177 -2641.31375667126 -3014.36634048513 -22.4956465823446 -820.970551940933 -1746.41162868714 -1967.88559851437 -2129.3708832669 -2284.87056266642 -2456.24995891284 -2534.11086294295 8608.94977359529 39589.5618542023 47557.7062352998 56271.7608315653 62162.6251088388 66697.0676756056 71269.3740343443 73437.4801684297 -3586.10156123959 33782.4840162565 47216.9261605402 55232.3277772 60365.4574498274 63768.9940221983 66124.5304302473 62447.8465881747 1.8038055945493 3.29307064048345 3.44794299495048 3.51676480978418 3.45533228253468 3.28482521647745 3.00562354147652 2.47803642797541 3.2796058315309 3.38035886603051 3.45715651728001 3.51489309815746 3.45765605998597 3.28595767359233 3.00159801279346 2.46183374010399 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.459095742803367 -4.440892098500626e-16 -8.881784197001252e-16 0.0 -1.77635683940025e-15 0.0 0.0 3.552713678800501e-15
1314.14337439889 1186.31666568391 1038.56809587449 877.557018144098 713.809852496432 551.467539462804 391.773432277474 186.971420825981 1239.53030436015 1184.6138679763 1051.54767328641 894.236221158369 734.514474017667 578.082883562354 427.290148114995 243.80672776455 -799.941432091305 -1387.91446932394 -1770.21117960871 -1998.73522414334 -2191.78445788925 -2387.45389384691 -2636.64154696569 -3009.22763785376 -177.4810536845 -1010.20193390958 -1712.85906801931 -1957.8389623396 -2126.55346578158 -2281.53499516931 -2451.8112019693 -2528.35202967838 -27766.6218145443 32068.9443880182 48114.7922037171 55992.0560006649 61978.5423236077 66444.5156526928 70973.4135833906 73156.0187121413 -98927.9996282609 24382.7363003335 46847.8390588953 54796.0487581011 60173.6221239616 63533.2878312288 65845.7775157699 62176.5235665502 4.3858441450788 2.97977500859427 3.46653521790206 3.50676452739582 3.44888183308893 3.27741314529792 2.9984857970229 2.47317961791773 69.0299845281732 2.92552573147131 3.47674234215884 3.50410113888712 3.45114462063549 3.27851023169028 2.99441256271604 2.45693168213843 -5.6766818827336 0.0 0.0 0.0 1.77635683940025e-15 0.0 0.0 0.0 -21.4011156140118 -4.440892098500626e-16 0.0 0.0 0.0 0.0 0.0 0.0
1305.80909831493 1188.00206826388 1036.3890830949 876.395575136476 712.887563746609 550.793915444732 391.342106852888 186.876650755802 1223.21215306236 1200.32095300895 1049.36581213142 892.912546382798 733.54022976397 577.377352264051 426.82075849131 243.684980372994 -627.600001517164 -1500.72932694661 -1747.73168262979 -1996.12855080522 -2188.16263581165 -2383.90726289111 -2632.55797592966 -3004.68476704357 -50.167596073115 -1058.39493571492 -1707.03053387135 -1953.325019841 -2122.17690663714 -2278.01574668119 -2447.8059330046 -2523.15305076028 7054.5395286825 37747.2946907056 46792.2101689157 55811.2517333838 61736.5259764653 66206.9535440323 70714.6749240802 72898.8788806239 -9253.33954336476 36349.8834887423 45786.0809562216 54563.1961531058 59912.7906538913 63301.8576104892 65598.9536580588 61927.048517768 1.42842004046913 3.21513184732888 3.41813799658707 3.49987844064953 3.44133076476678 3.27081709368252 2.99245898280622 2.4684245169648 8.42801963045703 3.18402986969071 3.42605187575129 3.49711933076642 3.443496439961 3.2718802570915 2.98834998612872 2.45212657175079 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.38142195397566 0.0 0.0 -8.881784197001252e-16 0.0 0.0 0.0 0.0
1312.52992172788 1181.37685573668 1035.12024186499 875.094424247329 711.983467985083 550.156657483061 390.945430149349 186.776903210745 1236.63371050972 1186.28430868786 1047.42253667381 891.379923989156 732.541898330375 576.685536186165 426.37824342491 243.561928944799 -866.929426993388 -1372.04149016764 -1755.177691604 -1989.23363454767 -2184.25986269772 -2380.17563139233 -2628.67406295452 -3000.50473732747 -140.998300713395 -1126.71835876172 -1703.30877775329 -1943.68725018786 -2117.28938000877 -2274.03782364832 -2443.81127310811 -2518.26939905023 -37465.6600120156 31193.9295727087 47260.8242079413 55385.791705883 61473.8923326287 65961.9380242253 70471.4132717689 72671.9855195366 -128739.48074178 27214.690020308 46021.7228502908 54066.8579577125 59626.0186400684 63055.5367271071 65362.0893739638 61703.052327957 5.45551723140711 2.93719336827241 3.43291429458286 3.48504929970294 3.4327150489362 3.26378255601902 2.98661065028107 2.46452042725418 114.207505211205 2.86681703173224 3.44187743938341 3.48211283918539 3.43482232481498 3.26481567049863 2.98247270636837 2.44817371793603 -7.67050120379316 0.0 -8.881784197001252e-16 0.0 -1.77635683940025e-15 0.0 -3.552713678800501e-15 0.0 -27.9113027646604 0.0 8.881784197001252e-16 -8.881784197001252e-16 0.0 1.77635683940025e-15 0.0 0.0
1299.78816539776 1186.06791814951 1033.37276770198 873.968036683728 711.087981671971 549.534149310537 390.564723793334 186.695061293217 1218.59975061079 1202.73147119119 1046.79030974958 890.284215959761 731.583526838304 576.005060674674 425.947969371501 243.453957475582 -584.219200258769 -1529.45565690468 -1743.64389650123 -1987.78147708283 -2180.27886770288 -2376.37866759658 -2624.79945662311 -2996.58510353731 -31.2873391904977 -932.856484622181 -1723.51790175456 -1945.62984672869 -2113.42165435333 -2270.11440579523 -2439.77725731031 -2513.64230453515 8662.83972108331 39440.1854266195 46444.3561123599 55270.1949799166 61214.0932694382 65714.4227067837 70230.8100595398 72451.3181501261 856.42373833241 37742.5477973861 45893.2925178757 54044.8259001143 59373.2831747089 62810.14276045 65126.5154751062 61485.2356950267 1.88631645689351 3.27913923798309 3.40199558388037 3.48045312585948 3.42468769819462 3.25703064662574 2.98106240112764 2.46039038206106 0.782920621875065 3.35713063799976 3.40954725594287 3.47793960503672 3.42676707251354 3.25803020652854 2.97689857765641 2.44399660218594 0.0 0.0 -8.881784197001252e-16 0.0 0.0 0.0 0.0 -7.105427357601002e-15 0.07278354475112009 0.0 0.0 0.0 0.0 1.77635683940025e-15 0.0 -3.552713678800501e-15
1304.55429646025 1179.72048441418 1032.95394200338 872.952110979144 710.279710624351 548.942141386516 390.195638456921 186.600070326729 1244.06287857761 1178.9761355741 1045.31272077356 889.119227667899 730.699493092502 575.351526870846 425.5281747189 243.337066691444 -765.464475767248 -1376.1335125684 -1760.74233573521 -1985.19465711336 -2177.70268449603 -2373.02644250244 -2621.16265137189 -2992.68825143211 -244.778569030383 -1028.38630851233 -1708.27089348316 -1940.68873302962 -2110.55044705107 -2266.60758934 -2435.92521333635 -2509.03136217804 -20964.431405227 31510.026424721 47458.2282751215 55093.1739745982 61032.8002210913 65494.2816473565 70004.2369420348 72241.2807409696 -77929.2341722251 24307.0030294007 46281.233215621 53805.5504044945 59186.988065545 62590.8494001319 64902.8889788594 61276.2932855491 3.4598071627982 2.94974784568392 3.43727536302979 3.47396112804653 3.4184318496791 3.25058542915953 2.97554425922644 2.45680243663514 38.2713180412394 2.90190353042508 3.44704737866962 3.47109803808356 3.42050717340372 3.25155743730543 2.97135212587403 2.44036843571762 -4.31717573893358 4.440892098500626e-16 0.0 0.0 0.0 0.0 0.0 0.0 -16.8012703315651 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1300.97717876719 1180.00465434048 1030.91752684573 872.07270387741 709.548391426693 548.400550891333 389.853012584405 186.52809709655 1228.23485211504 1193.19095757875 1043.50129271512 888.153055250945 729.890166602033 574.745682560257 425.132755499381 243.238680814802 -675.12429151824 -1461.6271601507 -1731.89213626889 -1983.85918680737 -2175.24147955167 -2370.16264120341 -2617.79133322198 -2989.12831723985 -88.5839536023635 -1218.33086476491 -1694.69203990067 -1939.61838853002 -2107.85504383203 -2263.57615988728 -2432.33747932828 -2504.75128691994 -262.019389459632 35516.8463696428 45876.6354899886 54993.8635458679 60867.0082453504 65304.3380407846 69793.7149681322 72040.2202971855 -30111.2247923277 35736.5457133971 44952.5700661515 53713.8298434044 59016.8632351828 62400.6825868315 64694.717196897 61076.5284621054 0.04927629824655047 3.11811528112389 3.38011134324501 3.46977958599187 3.41314725971975 3.24524234217133 2.9705927131135 2.45305803065636 27.3170411359892 3.03800839023226 3.38739122897583 3.46694245903686 3.41518072437435 3.24618660346105 2.96637375854546 2.43659051147078 -0.05408713481224706 0.0 -8.881784197001252e-16 0.0 0.0 0.0 0.0 0.0 -5.38188269240222 0.0 0.0 -8.881784197001252e-16 0.0 -1.77635683940025e-15 0.0 0.0
1318.92244603079 1171.36705574742 1029.18995611569 870.83410427547 708.796571559613 547.886361823801 389.533025278879 186.448123155466 1227.3620183584 1191.42380790801 1043.06885524163 887.075193799498 729.115716962076 574.180069583692 424.763885272537 243.136934034092 -1753.70367972705 -1305.46557716482 -1728.00514642948 -1973.90247551057 -2171.32168741337 -2367.11847432283 -2614.68343913243 -2985.7523613522 -83.2568656655505 -1192.11034666972 -1719.00729029633 -1934.48400749549 -2104.82438195547 -2260.63177291311 -2429.06226473442 -2500.67747895769 31354.2075723511 28082.7594029457 45785.9595418616 54407.0032858645 60610.8409151232 65106.3248250865 69600.0883444311 71857.7235450488 -12708.0297029245 29870.366038407 45484.2958453797 53265.3250429536 58789.8103598077 62210.0368938233 64504.002233796 60893.2798845172 2.37919117510186 2.79015953823872 3.37478526025598 3.44952283731306 3.40478772310867 3.23948763194314 2.96587437571019 2.44990069946822 11.536010774514 2.69476179921098 3.38080746424571 3.44718845107735 3.40681709669249 3.24040280960065 2.96162988522503 2.43339085479993 0.0 0.0 0.0 0.0 0.0 0.0 -3.552713678800501e-15 -7.105427357601002e-15 -2.22198787441674 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1314.59876659214 1173.09149882568 1026.60858021479 869.510486648332 707.923105236972 547.337743862647 389.212565643924 186.381070561331 1236.49714392676 1186.16393623841 1040.54324160237 885.880587627218 728.255079154275 573.598088399204 424.402063227146 243.047377937919 -1019.6469006136 -1447.26251045575 -1704.39335765131 -1967.77514030133 -2165.70261254924 -2363.17752193884 -2611.27143738036 -2982.50934842555 -134.084323571606 -1263.29651621713 -1685.67270973927 -1930.09266761342 -2100.27325195354 -2257.0166020063 -2425.60269499042 -2496.81722990404 -38423.1762627188 34181.6305128568 44409.5432849165 54031.3602690809 60261.2872648334 64856.7759869002 69391.9956844444 71675.9549214955 -152487.390528771 32342.3625660367 43976.647021062 52941.2602791817 58475.9339002474 61975.2521111792 64302.3879354587 60713.4429162976 4.81355956486409 3.05594783385667 3.32205131672098 3.4357692813294 3.39383500720435 3.23247531580677 2.96089789136519 2.44660616838924 137.432113556462 2.98311491712908 3.33128255296123 3.43341111363294 3.39587431793775 3.23335855621016 2.95662391636665 2.43006196140177 -7.85753825818623 0.0 8.881784197001252e-16 0.0 0.0 0.0 0.0 0.0 -32.4509527630144 0.0 8.881784197001252e-16 -8.881784197001252e-16 0.0 1.77635683940025e-15 0.0 0.0
1301.00826658872 1178.28049274089 1026.78112122793 868.368368564985 707.052701324417 546.752647590671 388.871266195606 186.306097794261 1216.10700425137 1201.90189541818 1042.46573688456 885.131489410997 727.469521774984 573.00832304445 424.031646973772 242.953754371923 -690.341495241012 -1516.96900894242 -1746.59752466576 -1965.54073585097 -2161.79883364272 -2359.14536195276 -2607.54466635967 -2979.08446819012 -27.1758513368028 -892.677251315843 -1761.61877194084 -1934.76939036167 -2098.41331559058 -2253.67902944786 -2422.00390022673 -2492.87777304229 -2413.51026227031 38213.3975134832 46365.1062698402 53870.0380275853 60004.2549803477 64601.128216149 69166.2203226088 71486.2377327375 -37823.532454641 37231.1302370199 46654.4994060974 52968.3338009571 58280.118642064 61744.5982148832 64088.2841696882 60528.3848568796 0.445978224489508 3.22700023636542 3.39012576865549 3.43025288038368 3.38565913765163 3.22551071436771 2.95567874269238 2.44299439194001 34.6469140052019 3.34397788177231 3.39677228179107 3.42838656074921 3.38770966537822 3.22635601769287 2.9513720212114 2.42640819961296 -0.498188868842972 0.0 8.881784197001252e-16 0.0 0.0 0.0 0.0 0.0 -4.99149353578792 0.0 0.0 0.0 0.0 0.0 0.0 3.552713678800501e-15
1314.02003977047 1170.09280660648 1026.46409995913 867.917297453101 706.384066614554 546.214544435938 388.529506994585 186.216333573788 1218.97810496582 1191.03119254559 1043.80527227497 885.240412460794 726.971405648411 572.502838298767 423.677164046169 242.850811949576 -1247.80203406273 -1330.73159976873 -1736.90314292954 -1973.41473188025 -2161.37714353201 -2356.43914985402 -2604.20686571223 -2975.45124086245 -57.3969143650273 -1053.52958765141 -1766.34178432746 -1950.30209552539 -2100.98433376973 -2252.12205834338 -2419.01590686229 -2488.86971626381 -15710.4910269782 29122.2942345414 46111.9338157874 54286.7767457818 59959.4606363767 64421.7734566531 68959.6142555685 71292.1266259473 -131360.212619955 28036.3072346841 46847.381874985 53589.4622522836 58320.4724455576 61601.0601121123 63898.29861581 60342.2296064704 1.58629045819825 2.8382823886959 3.3836687926619 3.44344233208515 3.38369475057295 3.22012566363471 2.9505908967961 2.43958368451004 120.047532769633 2.75479699620579 3.38933952195972 3.44199104032487 3.38582135632423 3.2209374449491 2.94624657689652 2.42294797079207 -3.21636724218206 0.0 8.881784197001252e-16 0.0 0.0 -1.77635683940025e-15 0.0 0.0 -20.4786281128631 0.0 0.0 0.0 -1.77635683940025e-15 0.0 0.0 3.552713678800501e-15
1315.81036388411 1169.26980381961 1024.14249815201 867.135228541709 705.881169199154 545.788891978777 388.238430789507 186.151717691769 1211.5170663051 1198.42353696743 1042.84858470243 885.083585368921 726.706401707253 572.147251629941 423.389762141048 242.771698584469 -1117.57164671195 -1410.89065727083 -1704.597696959 -1964.66780370944 -2160.74454453193 -2354.96525659141 -2601.602147995 -2972.32553082549 -23.2323081978559 -849.951042158001 -1746.63250907556 -1948.29158357169 -2103.7256992272 -2252.18553959073 -2417.03555415834 -2485.50696034858 -29337.7914203043 32397.7019903387 44380.5396826231 53787.9185335345 59900.524542636 64317.0669443716 68794.2412902452 71118.8284858078 -154599.434705739 32283.2684684912 45365.6786819492 53277.4809514532 58357.1849235674 61541.1063109912 63754.9584149746 60179.8083761385 3.34682667987468 2.98080751726217 3.31939852554714 3.42612487681772 3.38141807079014 3.21690821102459 2.94654118062162 2.43637740107636 142.132675421978 3.0541111394586 3.32696125896147 3.4249415111796 3.38360544080218 3.21769358396128 2.94215419526377 2.41970434134334 -5.99493632493807 0.0 0.0 0.0 0.0 0.0 0.0 7.105427357601002e-15 -20.0014709718923 0.0 0.0 0.0 1.77635683940025e-15 1.77635683940025e-15 0.0 0.0
1307.15492467895 1172.77416820815 1023.78202313566 866.160231547413 705.260018372139 545.39752680279 387.993173576867 186.09256835347 1207.5749499002 1196.86121076559 1043.87510871918 884.781699628439 726.377481568669 571.861835529391 423.167003412014 242.704664938529 -852.541782295505 -1482.12030094004 -1730.09184748886 -1960.24455727598 -2156.06523102905 -2352.50388259756 -2599.33803150573 -2969.71201026151 -17.755641358725 -747.539659380772 -1780.54234123456 -1950.27823444434 -2102.60457909026 -2251.55751482937 -2415.62270680166 -2482.8226767507 -34965.7601708873 35969.9084499426 45510.7891887869 53514.2157899423 59611.9189561392 64159.0246778915 68653.0295740034 70976.7029763061 -128003.856849708 31235.1475090255 46795.787479632 53178.6822851275 58171.5312658294 61436.8502877376 63640.5876017597 60049.3262408142 5.23908942489093 3.13366695787883 3.35774634153526 3.41675832030929 3.37251656724947 3.21250684738089 2.94319277715725 2.43372260945947 118.067477357059 3.26607375700727 3.36602986052586 3.41576421134749 3.37473266079432 3.21326193889349 2.93876387280105 2.41700749992741 -7.18653050499056 0.0 8.881784197001252e-16 0.0 0.0 1.77635683940025e-15 3.552713678800501e-15 0.0 -16.0539729246604 0.0 0.0 -8.881784197001252e-16 0.0 0.0 0.0 0.0
1293.78261675676 1177.0551241019 1024.75741912444 865.909644493497 704.757374396587 545.006639440399 387.757108407263 186.034439676741 1205.36263125587 1193.32673810135 1044.77718154908 884.985224307445 726.152824446639 571.59550495841 422.969716584816 242.644688026476 -616.636766472195 -1514.84788326888 -1754.55613743414 -1969.23072324173 -2155.93281276667 -2350.05365560358 -2596.87665988209 -2967.27050177529 -20.2443311502514 -766.414273202482 -1782.78104701377 -1960.38735726151 -2104.98077486217 -2250.85116275215 -2414.12990448242 -2480.50138338349 8037.80928959336 38392.9221560808 46705.0055562205 53993.6894078334 59588.105105333 64002.8279408367 68504.1944243799 70844.3680895851 -6151.65665306974 30878.9474271994 47564.8834900516 53687.1310349629 58218.0742577939 61331.7728452193 63521.9596000786 59931.9794486677 1.65999801689919 3.2343929045427 3.40161234891073 3.43280569453187 3.37156534194544 3.20821248859705 2.93972601727382 2.43121892569634 5.68469921308064 3.3161285479243 3.41088151492822 3.43144175436724 3.37380770696424 3.20894075008508 2.935258059861 2.41445784601243 0.0 0.0 8.881784197001252e-16 0.0 0.0 0.0 0.0 7.105427357601002e-15 -0.785690428181495 0.0 0.0 0.0 -1.77635683940025e-15 1.77635683940025e-15 0.0 3.552713678800501e-15
1299.38406473724 1171.02627808268 1024.91788058161 865.98985190904 704.564285131528 544.740676622648 387.558088847097 185.98063327621 1224.28905266544 1175.93328486975 1042.43544746486 884.923868700377 726.095346546871 571.427351474817 422.809858734931 242.591294637802 -820.069920141065 -1374.51503371853 -1746.77896368351 -1973.6079091758 -2158.72553259207 -2349.92707905714 -2595.19889490183 -2965.06066530738 -139.955278676812 -1004.79977894402 -1717.1423374001 -1955.60019594371 -2107.40922458499 -2251.66868934207 -2413.25218228996 -2478.48305076724 -31580.4541681537 31228.9267624551 46516.54004397 54236.4625945348 59737.0485204135 63981.418723704 68396.0592246063 70728.3089741578 -110450.754146773 24122.8663938763 46031.7090518683 53680.730712393 58354.6159105753 61336.7053720314 63438.4165473934 59831.6632150282 4.8663511080993 2.93233417187738 3.39707869286139 3.44066299093612 3.37557437332369 3.20714485575664 2.93694441600049 2.42925322997626 98.2567132158034 2.86881726668893 3.40802732632325 3.43813727916441 3.37775961468832 3.20786378386198 2.93244208637038 2.41247855553205 -6.52955809787605 4.440892098500626e-16 0.0 0.0 0.0 0.0 0.0 0.0 -24.1854167294191 0.0 0.0 0.0 0.0 -1.77635683940025e-15 0.0 -3.552713678800501e-15
1289.64979606485 1174.8865375637 1023.9655324809 865.789368556819 704.448368315441 544.603688753762 387.437302789007 185.954965973808 1209.1696490811 1192.20369423117 1040.91388098177 884.483840410367 725.996635335632 571.341711556412 422.713936376021 242.56205287602 -599.637568620799 -1501.99435724549 -1731.88510935871 -1970.02659906867 -2158.82481277407 -2350.17111476075 -2594.53557750366 -2963.63850207955 -34.3181518823309 -934.433758339584 -1712.09313971728 -1946.73311043689 -2106.00047099966 -2252.10674781726 -2413.08985592511 -2477.17485853035 8657.40826047011 37743.8986564029 45605.9935158774 54036.0941869402 59736.5824178614 63986.9696978101 68347.8485825341 70646.7812708362 -1654.92751348129 35322.5398783459 45185.8044569639 53337.1604639417 58310.5831391075 61347.3299923116 63405.1784984319 59761.3272317821 1.83567136674454 3.2042241979705 3.36332429469015 3.43392247853161 3.37564675534553 3.20729189688779 2.93584499928058 2.42761420642029 1.5245841377401 3.23801991100269 3.37268701331899 3.43109976274096 3.37771052911912 3.20800647432614 2.93132750894766 2.41082050375385 0.0 0.0 8.881784197001252e-16 0.0 0.0 0.0 0.0 0.0 -0.229425868059665 0.0 8.881784197001252e-16 0.0 0.0 -1.77635683940025e-15 0.0 0.0
1294.91324715643 1169.68804840182 1024.0170165914 865.454008021009 704.253578402495 544.486002351764 387.360835035409 185.928780070333 1233.56247860801 1171.51867336335 1039.02419338116 883.649611003719 725.699997428475 571.221576036643 422.643409600576 242.534606828975 -774.452951909757 -1370.39655999298 -1743.40985659764 -1968.03894018725 -2157.12823420364 -2349.37418050013 -2593.93085946619 -2962.76601774672 -228.102477386237 -1026.33135305168 -1689.89641313779 -1936.27378440877 -2101.69069755705 -2250.79068752365 -2412.59088855434 -2476.28982431581 -23079.1724399704 31080.9803927308 46320.7401684081 53915.6882195398 59632.5648356233 63936.4155341569 68309.4311291664 70604.2076708242 -83769.4599740094 24049.9322755145 45182.0859036135 52987.7004877353 58134.3321280795 61283.4835046484 63371.3081118827 59722.2399170379 3.76531571673374 2.92353314421835 3.38858305616364 3.42969470864722 3.37226936800836 3.20573698538207 2.93482880101205 2.42704226865561 45.0298575987462 2.87026189197901 3.39986627399448 3.42629062270793 3.37424373091744 3.20645078250116 2.93031018190249 2.41023004621598 -4.787813469661 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -18.2112817370681 0.0 -8.881784197001252e-16 0.0 0.0 -1.77635683940025e-15 0.0 0.0
1290.26872384423 1171.42472860907 1022.81858338763 865.155340313736 704.037239771298 544.346939961574 387.28451833703 185.920597651969 1218.07477573917 1187.0033415198 1037.68995010458 882.975147538757 725.330798851543 571.038466044641 422.554102099957 242.519720203745 -652.254105905082 -1462.80275640969 -1721.69152987059 -1966.93436015993 -2156.08226742303 -2348.27011023629 -2592.98769484006 -2962.06644666236 -75.6306498046371 -1173.23900390666 -1687.13239514208 -1932.37973732499 -2098.35399834318 -2248.81358362476 -2411.44686972463 -2475.46615829757 3722.44647415155 35510.9429408376 45119.329233165 53847.9254921917 59567.6211956953 63868.2181634244 68253.9335199933 70561.3178229879 -18955.8359379609 35482.1865029318 44296.3586634655 52843.607082467 58005.687080782 61192.7082201958 63313.2189951378 59680.6545344271 0.724894660287599 3.11103461504201 3.34484746993583 3.42708783218321 3.37038959875479 3.20401711191868 2.93364319077667 2.42615989020871 17.3382298975376 3.03830431628557 3.35302180159133 3.42376970174651 3.37228611840689 3.20472671549515 2.92913152291745 2.40933630744069 -5.551115123125783e-17 0.0 -8.881784197001252e-16 0.0 0.0 0.0 0.0 7.105427357601002e-15 -3.23008270967377 8.881784197001252e-16 0.0 0.0 1.77635683940025e-15 0.0 0.0 0.0
1302.20848606231 1165.01678372169 1022.10929774633 864.580359064854 703.763246055863 544.188106615044 387.194432649501 185.895152042316 1223.25456948741 1181.10753365612 1037.18506468478 882.186186217879 724.914001349883 570.815370987745 422.437683129265 242.488878519213 -1048.07889506421 -1330.01693628926 -1723.66880930817 -1960.62154537696 -2153.83204521619 -2347.06195721716 -2592.00527942754 -2961.14533209196 -105.095608277772 -1184.22493123958 -1700.9644337939 -1926.24785450533 -2094.81630162879 -2246.76625524451 -2410.072586702 -2474.29962342258 -37234.4975206092 29054.920505474 45327.262637837 53486.1614867643 59428.0210582184 63793.1053305252 68194.888729737 70514.8687016263 -155209.486771647 28685.5598041178 44768.0495482557 52489.7739832609 57832.1728938599 61096.2339750978 63246.6975066628 59631.9669495479 4.47015414686578 2.82939982412234 3.35125747526274 3.4146718945345 3.36587566561639 3.20181107095046 2.93217139727111 2.42547880911339 141.372797803838 2.7386390202891 3.35912822177112 3.41164525484448 3.36775135608307 3.20251523089481 2.92766620357878 2.4086466296999 -7.68739643568276 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -29.9711047699967 0.0 0.0 8.881784197001252e-16 0.0 0.0 0.0 -3.552713678800501e-15
1291.61572147987 1170.50996205606 1020.93589098876 864.026124660979 703.398471485036 543.981524488824 387.084568301677 185.876945142958 1208.28248640244 1195.50577709213 1037.6334519567 881.778585319491 724.493035776629 570.556111575084 422.29777556171 242.460523076324 -683.490151087885 -1502.55547908241 -1712.73262289098 -1958.78379897471 -2151.0522281578 -2345.2120430809 -2590.69336546825 -2960.09481274835 -23.6472641093964 -850.621780298066 -1726.19494884269 -1930.53142262517 -2092.58926508482 -2244.57691276793 -2408.43705720348 -2472.94647628077 -1193.12558078244 37408.5125520081 44566.8005980887 53369.9130487159 59260.7269534594 63680.1325433627 68117.7439505558 70453.5650442873 -34408.5446533071 36331.4996857899 44828.1536996306 52538.86662722 57682.8817269087 60976.4344018671 63164.306967836 59568.9220501725 0.222441075067822 3.1867204949054 3.32207874347436 3.41041913142464 3.36088856582361 3.19887978664988 2.93047741358717 2.42421980775195 31.7201078214712 3.33629803180221 3.3300695217876 3.40808439897809 3.36279520215602 3.19957047029011 2.92597365550616 2.40737143437093 -0.248051384514041 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -4.47637164413147 0.0 0.0 -8.881784197001252e-16 0.0 0.0 0.0 0.0
1307.23297977463 1162.6467349411 1020.86665991543 863.494447392083 703.031207070076 543.741439879496 386.948992792903 185.839874795641 1212.80250462615 1184.36751259646 1039.23505193646 881.666493367093 724.18556280417 570.299873811514 422.141339701204 242.416929472953 -1413.68326316503 -1303.15055698712 -1725.33882801448 -1956.39986648798 -2149.31936430127 -2343.44543598084 -2589.15430174176 -2958.72153113374 -59.047458675614 -1039.53351508886 -1756.58755380206 -1936.23670775278 -2093.01807086775 -2243.16137361727 -2406.79655757291 -2471.29967234462 3333.24552913504 27892.8015974081 45385.7764718519 53222.9306303836 59147.7228652375 63570.2609773779 68026.2887928081 70383.2636439928 -86044.5820810834 26729.414896295 46172.3279764197 52610.9767826923 57632.3326354382 60878.6199145729 63073.5442842598 59497.7573781384 0.29812559986477 2.77589238491365 3.35174798713807 3.40525371972087 3.35703020751221 3.19564155565353 2.92819359492592 2.42309834906696 79.030279864762 2.68988450151482 3.35766793126281 3.40352330251893 3.3590202286862 3.19631526590842 2.92367953968461 2.406230353145 0.0 0.0 0.0 0.0 0.0 -1.77635683940025e-15 0.0 0.0 -13.6177009142277 4.440892098500626e-16 0.0 8.881784197001252e-16 0.0 0.0 0.0 0.0
