,te.value,ti.value,te.ddrho,ti.ddrho
386,1118.87371045187,769.4745745488223,-2287.234544380511,-3803.77920118674
387,1118.87371045187,1055.70203901776,-2287.234544380511,-3803.77920118674
388,1118.87371045187,1341.929503486698,-2287.234544380511,-3803.77920118674
389,1118.87371045187,1658.923852829384,-2287.234544380511,-3803.77920118674
390,1422.22860924657,452.4802252061361,-2287.234544380511,-3803.77920118674
391,1422.22860924657,769.4745745488223,-2287.234544380511,-3803.77920118674
392,1422.22860924657,1055.70203901776,-2287.234544380511,-3803.77920118674
393,1422.22860924657,1341.929503486698,-2287.234544380511,-3803.77920118674
394,1422.22860924657,1658.923852829384,-2287.234544380511,-3803.77920118674
395,1758.19143846619,452.4802252061361,-2287.234544380511,-3803.77920118674
396,1758.19143846619,769.4745745488223,-2287.234544380511,-3803.77920118674
397,1758.19143846619,1055.70203901776,-2287.234544380511,-3803.77920118674
398,1758.19143846619,1341.929503486698,-2287.234544380511,-3803.77920118674
399,1758.19143846619,1658.923852829384,-2287.234544380511,-3803.77920118674
400,479.5559824375506,452.4802252061361,-2287.234544380511,-3076.936609305916
401,479.5559824375506,769.4745745488223,-2287.234544380511,-3076.936609305916
402,479.5559824375506,1055.70203901776,-2287.234544380511,-3076.936609305916
403,479.5559824375506,1341.929503486698,-2287.234544380511,-3076.936609305916
404,479.5559824375506,1658.923852829384,-2287.234544380511,-3076.936609305916
405,815.5188116571696,452.4802252061361,-2287.234544380511,-3076.936609305916
406,815.5188116571696,769.4745745488223,-2287.234544380511,-3076.936609305916
407,815.5188116571696,1055.70203901776,-2287.234544380511,-3076.936609305916
408,815.5188116571696,1341.929503486698,-2287.234544380511,-3076.936609305916
409,815.5188116571696,1658.923852829384,-2287.234544380511,-3076.936609305916
410,1118.87371045187,452.4802252061361,-2287.234544380511,-3076.936609305916
411,1118.87371045187,769.4745745488223,-2287.234544380511,-3076.936609305916
412,1118.87371045187,1055.70203901776,-2287.234544380511,-3076.936609305916
413,1118.87371045187,1341.929503486698,-2287.234544380511,-3076.936609305916
414,1118.87371045187,1658.923852829384,-2287.234544380511,-3076.936609305916
415,1422.22860924657,452.4802252061361,-2287.234544380511,-3076.936609305916
416,1422.22860924657,769.4745745488223,-2287.234544380511,-3076.936609305916
417,1422.22860924657,1055.70203901776,-2287.234544380511,-3076.936609305916
418,1422.22860924657,1341.929503486698,-2287.234544380511,-3076.936609305916
419,1422.22860924657,1658.923852829384,-2287.234544380511,-3076.936609305916
420,1758.19143846619,452.4802252061361,-2287.234544380511,-3076.936609305916
421,1758.19143846619,769.4745745488223,-2287.234544380511,-3076.936609305916
422,1758.19143846619,1055.70203901776,-2287.234544380511,-3076.936609305916
423,1758.19143846619,1341.929503486698,-2287.234544380511,-3076.936609305916
424,1758.19143846619,1658.923852829384,-2287.234544380511,-3076.936609305916
425,479.5559824375506,452.4802252061361,-2287.234544380511,-2420.64001419792
426,479.5559824375506,769.4745745488223,-2287.234544380511,-2420.64001419792
427,479.5559824375506,1055.70203901776,-2287.234544380511,-2420.64001419792
428,479.5559824375506,1341.929503486698,-2287.234544380511,-2420.64001419792
429,479.5559824375506,1658.923852829384,-2287.234544380511,-2420.64001419792
430,815.5188116571696,452.4802252061361,-2287.234544380511,-2420.64001419792
431,815.5188116571696,769.4745745488223,-2287.234544380511,-2420.64001419792
432,815.5188116571696,1055.70203901776,-2287.234544380511,-2420.64001419792
433,815.5188116571696,1341.929503486698,-2287.234544380511,-2420.64001419792
434,815.5188116571696,1658.923852829384,-2287.234544380511,-2420.64001419792
435,1118.87371045187,452.4802252061361,-2287.234544380511,-2420.64001419792
436,1118.87371045187,769.4745745488223,-2287.234544380511,-2420.64001419792
437,1118.87371045187,1055.70203901776,-2287.234544380511,-2420.64001419792
438,1118.87371045187,1341.929503486698,-2287.234544380511,-2420.64001419792
439,1118.87371045187,1658.923852829384,-2287.234544380511,-2420.64001419792
440,1422.22860924657,452.4802252061361,-2287.234544380511,-2420.64001419792
441,1422.22860924657,769.4745745488223,-2287.234544380511,-2420.64001419792
442,1422.22860924657,1055.70203901776,-2287.234544380511,-2420.64001419792
443,1422.22860924657,1341.929503486698,-2287.234544380511,-2420.64001419792
444,1422.22860924657,1658.923852829384,-2287.234544380511,-2420.64001419792
445,1758.19143846619,452.4802252061361,-2287.234544380511,-2420.64001419792
446,1758.19143846619,769.4745745488223,-2287.234544380511,-2420.64001419792
447,1758.19143846619,1055.70203901776,-2287.234544380511,-2420.64001419792
448,1758.19143846619,1341.929503486698,-2287.234544380511,-2420.64001419792
449,1758.19143846619,1658.923852829384,-2287.234544380511,-2420.64001419792
450,479.5559824375506,452.4802252061361,-2287.234544380511,-1764.343419089925
451,479.5559824375506,769.4745745488223,-2287.234544380511,-1764.343419089925
452,479.5559824375506,1055.70203901776,-2287.234544380511,-1764.343419089925
453,479.5559824375506,1341.929503486698,-2287.234544380511,-1764.343419089925
454,479.5559824375506,1658.923852829384,-2287.234544380511,-1764.343419089925
455,815.5188116571696,452.4802252061361,-2287.234544380511,-1764.343419089925
456,815.5188116571696,769.4745745488223,-2287.234544380511,-1764.343419089925
457,815.5188116571696,1055.70203901776,-2287.234544380511,-1764.343419089925
458,815.5188116571696,1341.929503486698,-2287.234544380511,-1764.343419089925
459,815.5188116571696,1658.923852829384,-2287.234544380511,-1764.343419089925
460,1118.87371045187,452.4802252061361,-2287.234544380511,-1764.343419089925
461,1118.87371045187,769.4745745488223,-2287.234544380511,-1764.343419089925
462,1118.87371045187,1055.70203901776,-2287.234544380511,-1764.343419089925
463,1118.87371045187,1341.929503486698,-2287.234544380511,-1764.343419089925
464,1118.87371045187,1658.923852829384,-2287.234544380511,-1764.343419089925
465,1422.22860924657,452.4802252061361,-2287.234544380511,-1764.343419089925
466,1422.22860924657,769.4745745488223,-2287.234544380511,-1764.343419089925
467,1422.22860924657,1055.70203901776,-2287.234544380511,-1764.343419089925
468,1422.22860924657,1341.929503486698,-2287.234544380511,-1764.343419089925
469,1422.22860924657,1658.923852829384,-2287.234544380511,-1764.343419089925
470,1758.19143846619,452.4802252061361,-2287.234544380511,-1764.343419089925
471,1758.19143846619,769.4745745488223,-2287.234544380511,-1764.343419089925
472,1758.19143846619,1055.70203901776,-2287.234544380511,-1764.343419089925
473,1758.19143846619,1341.929503486698,-2287.234544380511,-1764.343419089925
474,1758.19143846619,1658.923852829384,-2287.234544380511,-1764.343419089925
475,479.5559824375506,452.4802252061361,-2287.234544380511,-1037.5008272091
476,479.5559824375506,769.4745745488223,-2287.234544380511,-1037.5008272091
477,479.5559824375506,1055.70203901776,-2287.234544380511,-1037.5008272091
478,479.5559824375506,1341.929503486698,-2287.234544380511,-1037.5008272091
479,479.5559824375506,1658.923852829384,-2287.234544380511,-1037.5008272091
480,815.5188116571696,452.4802252061361,-2287.234544380511,-1037.5008272091
481,815.5188116571696,769.4745745488223,-2287.234544380511,-1037.5008272091
482,815.5188116571696,1055.70203901776,-2287.234544380511,-1037.5008272091
483,815.5188116571696,1341.929503486698,-2287.234544380511,-1037.5008272091
484,815.5188116571696,1658.923852829384,-2287.234544380511,-1037.5008272091
485,1118.87371045187,452.4802252061361,-2287.234544380511,-1037.5008272091
486,1118.87371045187,769.4745745488223,-2287.234544380511,-1037.5008272091
487,1118.87371045187,1055.70203901776,-2287.234544380511,-1037.5008272091
488,1118.87371045187,1341.929503486698,-2287.234544380511,-1037.5008272091
489,1118.87371045187,1658.923852829384,-2287.234544380511,-1037.5008272091
490,1422.22860924657,452.4802252061361,-2287.234544380511,-1037.5008272091
491,1422.22860924657,769.4745745488223,-2287.234544380511,-1037.5008272091
492,1422.22860924657,1055.70203901776,-2287.234544380511,-1037.5008272091
493,1422.22860924657,1341.929503486698,-2287.234544380511,-1037.5008272091
494,1422.22860924657,1658.923852829384,-2287.234544380511,-1037.5008272091
495,1758.19143846619,452.4802252061361,-2287.234544380511,-1037.5008272091
496,1758.19143846619,769.4745745488223,-2287.234544380511,-1037.5008272091
497,1758.19143846619,1055.70203901776,-2287.234544380511,-1037.5008272091
498,1758.19143846619,1341.929503486698,-2287.234544380511,-1037.5008272091
499,1758.19143846619,1658.923852829384,-2287.234544380511,-1037.5008272091
500,479.5559824375506,452.4802252061361,-1344.980634801836,-3803.77920118674
501,479.5559824375506,769.4745745488223,-1344.980634801836,-3803.77920118674
502,479.5559824375506,1055.70203901776,-1344.980634801836,-3803.77920118674
503,479.5559824375506,1341.929503486698,-1344.980634801836,-3803.77920118674
504,479.5559824375506,1658.923852829384,-1344.980634801836,-3803.77920118674
505,815.5188116571696,452.4802252061361,-1344.980634801836,-3803.77920118674
506,815.5188116571696,769.4745745488223,-1344.980634801836,-3803.77920118674
507,815.5188116571696,1055.70203901776,-1344.980634801836,-3803.77920118674
508,815.5188116571696,1341.929503486698,-1344.980634801836,-3803.77920118674
509,815.5188116571696,1658.923852829384,-1344.980634801836,-3803.77920118674
510,1118.87371045187,452.4802252061361,-1344.980634801836,-3803.77920118674
511,1118.87371045187,769.4745745488223,-1344.980634801836,-3803.77920118674
512,1118.87371045187,1055.70203901776,-1344.980634801836,-3803.77920118674
513,1118.87371045187,1341.929503486698,-1344.980634801836,-3803.77920118674
514,1118.87371045187,1658.923852829384,-1344.980634801836,-3803.77920118674
515,1422.22860924657,452.4802252061361,-1344.980634801836,-3803.77920118674
516,1422.22860924657,769.4745745488223,-1344.980634801836,-3803.77920118674
517,1422.22860924657,1055.70203901776,-1344.980634801836,-3803.77920118674
518,1422.22860924657,1341.929503486698,-1344.980634801836,-3803.77920118674
519,1422.22860924657,1658.923852829384,-1344.980634801836,-3803.77920118674
520,1758.19143846619,452.4802252061361,-1344.980634801836,-3803.77920118674
521,1758.19143846619,769.4745745488223,-1344.980634801836,-3803.77920118674
522,1758.19143846619,1055.70203901776,-1344.980634801836,-3803.77920118674
523,1758.19143846619,1341.929503486698,-1344.980634801836,-3803.77920118674
524,1758.19143846619,1658.923852829384,-1344.980634801836,-3803.77920118674
525,479.5559824375506,452.4802252061361,-1344.980634801836,-3076.936609305916
526,479.5559824375506,769.4745745488223,-1344.980634801836,-3076.936609305916
527,479.5559824375506,1055.70203901776,-1344.980634801836,-3076.936609305916
528,479.5559824375506,1341.929503486698,-1344.980634801836,-3076.936609305916
529,479.5559824375506,1658.923852829384,-1344.980634801836,-3076.936609305916
530,815.5188116571696,452.4802252061361,-1344.980634801836,-3076.936609305916
531,815.5188116571696,769.4745745488223,-1344.980634801836,-3076.936609305916
532,815.5188116571696,1055.70203901776,-1344.980634801836,-3076.936609305916
533,815.5188116571696,1341.929503486698,-1344.980634801836,-3076.936609305916
534,815.5188116571696,1658.923852829384,-1344.980634801836,-3076.936609305916
535,1118.87371045187,452.4802252061361,-1344.980634801836,-3076.936609305916
536,1118.87371045187,769.4745745488223,-1344.980634801836,-3076.936609305916
537,1118.87371045187,1055.70203901776,-1344.980634801836,-3076.936609305916
538,1118.87371045187,1341.929503486698,-1344.980634801836,-3076.936609305916
539,1118.87371045187,1658.923852829384,-1344.980634801836,-3076.936609305916
540,1422.22860924657,452.4802252061361,-1344.980634801836,-3076.936609305916
541,1422.22860924657,769.4745745488223,-1344.980634801836,-3076.936609305916
542,1422.22860924657,1055.70203901776,-1344.980634801836,-3076.936609305916
543,1422.22860924657,1341.929503486698,-1344.980634801836,-3076.936609305916
544,1422.22860924657,1658.923852829384,-1344.980634801836,-3076.936609305916
545,1758.19143846619,452.4802252061361,-1344.980634801836,-3076.936609305916
546,1758.19143846619,769.4745745488223,-1344.980634801836,-3076.936609305916
547,1758.19143846619,1055.70203901776,-1344.980634801836,-3076.936609305916
548,1758.19143846619,1341.929503486698,-1344.980634801836,-3076.936609305916
549,1758.19143846619,1658.923852829384,-1344.980634801836,-3076.936609305916
550,479.5559824375506,452.4802252061361,-1344.980634801836,-2420.64001419792
551,479.5559824375506,769.4745745488223,-1344.980634801836,-2420.64001419792
552,479.5559824375506,1055.70203901776,-1344.980634801836,-2420.64001419792
553,479.5559824375506,1341.929503486698,-1344.980634801836,-2420.64001419792
554,479.5559824375506,1658.923852829384,-1344.980634801836,-2420.64001419792
555,815.5188116571696,452.4802252061361,-1344.980634801836,-2420.64001419792
556,815.5188116571696,769.4745745488223,-1344.980634801836,-2420.64001419792
557,815.5188116571696,1055.70203901776,-1344.980634801836,-2420.64001419792
558,815.5188116571696,1341.929503486698,-1344.980634801836,-2420.64001419792
559,815.5188116571696,1658.923852829384,-1344.980634801836,-2420.64001419792
560,1118.87371045187,452.4802252061361,-1344.980634801836,-2420.64001419792
561,1118.87371045187,769.4745745488223,-1344.980634801836,-2420.64001419792
562,1118.87371045187,1055.70203901776,-1344.980634801836,-2420.64001419792
563,1118.87371045187,1341.929503486698,-1344.980634801836,-2420.64001419792
564,1118.87371045187,1658.923852829384,-1344.980634801836,-2420.64001419792
565,1422.22860924657,452.4802252061361,-1344.980634801836,-2420.64001419792
566,1422.22860924657,769.4745745488223,-1344.980634801836,-2420.64001419792
567,1422.22860924657,1055.70203901776,-1344.980634801836,-2420.64001419792
568,1422.22860924657,1341.929503486698,-1344.980634801836,-2420.64001419792
569,1422.22860924657,1658.923852829384,-1344.980634801836,-2420.64001419792
570,1758.19143846619,452.4802252061361,-1344.980634801836,-2420.64001419792
571,1758.19143846619,769.4745745488223,-1344.980634801836,-2420.64001419792
572,1758.19143846619,1055.70203901776,-1344.980634801836,-2420.64001419792
573,1758.19143846619,1341.929503486698,-1344.980634801836,-2420.64001419792
574,1758.19143846619,1658.923852829384,-1344.980634801836,-2420.64001419792
575,479.5559824375506,452.4802252061361,-1344.980634801836,-1764.343419089925
576,479.5559824375506,769.4745745488223,-1344.980634801836,-1764.343419089925
577,479.5559824375506,1055.70203901776,-1344.980634801836,-1764.343419089925
578,479.5559824375506,1341.929503486698,-1344.980634801836,-1764.343419089925
579,479.5559824375506,1658.923852829384,-1344.980634801836,-1764.343419089925
580,815.5188116571696,452.4802252061361,-1344.980634801836,-1764.343419089925
581,815.5188116571696,769.4745745488223,-1344.980634801836,-1764.343419089925
582,815.5188116571696,1055.70203901776,-1344.980634801836,-1764.343419089925
583,815.5188116571696,1341.929503486698,-1344.980634801836,-1764.343419089925
584,815.5188116571696,1658.923852829384,-1344.980634801836,-1764.343419089925
585,1118.87371045187,452.4802252061361,-1344.980634801836,-1764.343419089925
586,1118.87371045187,769.4745745488223,-1344.980634801836,-1764.343419089925
587,1118.87371045187,1055.70203901776,-1344.980634801836,-1764.343419089925
588,1118.87371045187,1341.929503486698,-1344.980634801836,-1764.343419089925
589,1118.87371045187,1658.923852829384,-1344.980634801836,-1764.343419089925
590,1422.22860924657,452.4802252061361,-1344.980634801836,-1764.343419089925
591,1422.22860924657,769.4745745488223,-1344.980634801836,-1764.343419089925
592,1422.22860924657,1055.70203901776,-1344.980634801836,-1764.343419089925
593,1422.22860924657,1341.929503486698,-1344.980634801836,-1764.343419089925
594,1422.22860924657,1658.923852829384,-1344.980634801836,-1764.343419089925
595,1758.19143846619,452.4802252061361,-1344.980634801836,-1764.343419089925
596,1758.19143846619,769.4745745488223,-1344.980634801836,-1764.343419089925
597,1758.19143846619,1055.70203901776,-1344.980634801836,-1764.343419089925
598,1758.19143846619,1341.929503486698,-1344.980634801836,-1764.343419089925
599,1758.19143846619,1658.923852829384,-1344.980634801836,-1764.343419089925
600,479.5559824375506,452.4802252061361,-1344.980634801836,-1037.5008272091
601,479.5559824375506,769.4745745488223,-1344.980634801836,-1037.5008272091
602,479.5559824375506,1055.70203901776,-1344.980634801836,-1037.5008272091
603,479.5559824375506,1341.929503486698,-1344.980634801836,-1037.5008272091
604,479.5559824375506,1658.923852829384,-1344.980634801836,-1037.5008272091
605,815.5188116571696,452.4802252061361,-1344.980634801836,-1037.5008272091
606,815.5188116571696,769.4745745488223,-1344.980634801836,-1037.5008272091
607,815.5188116571696,1055.70203901776,-1344.980634801836,-1037.5008272091
608,815.5188116571696,1341.929503486698,-1344.980634801836,-1037.5008272091
609,815.5188116571696,1658.923852829384,-1344.980634801836,-1037.5008272091
610,1118.87371045187,452.4802252061361,-1344.980634801836,-1037.5008272091
611,1118.87371045187,769.4745745488223,-1344.980634801836,-1037.5008272091
612,1118.87371045187,1055.70203901776,-1344.980634801836,-1037.5008272091
613,1118.87371045187,1341.929503486698,-1344.980634801836,-1037.5008272091
614,1118.87371045187,1658.923852829384,-1344.980634801836,-1037.5008272091
615,1422.22860924657,452.4802252061361,-1344.980634801836,-1037.5008272091
616,1422.22860924657,769.4745745488223,-1344.980634801836,-1037.5008272091
617,1422.22860924657,1055.70203901776,-1344.980634801836,-1037.5008272091
618,1422.22860924657,1341.929503486698,-1344.980634801836,-1037.5008272091
619,1422.22860924657,1658.923852829384,-1344.980634801836,-1037.5008272091
620,1758.19143846619,452.4802252061361,-1344.980634801836,-1037.5008272091
621,1758.19143846619,769.4745745488223,-1344.980634801836,-1037.5008272091
622,1758.19143846619,1055.70203901776,-1344.980634801836,-1037.5008272091
623,1758.19143846619,1341.929503486698,-1344.980634801836,-1037.5008272091
624,1758.19143846619,1658.923852829384,-1344.980634801836,-1037.5008272091
