,te_value,te_ddrho,ti_value,ti_ddrho,ft,te_transp_flux,ti_transp_flux
492,2704.6557851301304,-1863.8967265894953,2373.0128475000993,-1032.106499831882,0,84837.78256587496,46977.72444602188
493,2704.6557851301304,-1863.8967265894953,2373.0128475000993,-1290.133124789873,0,84837.78256587496,58722.15555752827
494,2704.6557851301304,-1863.8967265894953,2373.0128475000997,-1548.1597497478929,0,84837.78256587496,70466.586669036
495,2704.6557851301304,-1863.8967265894953,2847.615417000119,-516.0532499159189,0,84837.78256587496,23488.86222300993
496,2704.6557851301304,-1863.8967265894953,2847.615417000119,-774.0798748738807,0,84837.78256587496,35233.29333451501
497,2704.6557851301304,-1863.8967265894953,2847.615417000119,-1032.1064998319007,0,84837.78256587496,46977.72444602274
498,2704.6557851301304,-1863.8967265894953,2847.615417000119,-1290.1331247898624,0,84837.78256587496,58722.15555752781
499,2704.6557851301304,-1863.8967265894953,2847.6154170001196,-1548.1597497478242,0,84837.78256587496,70466.58666903287
500,3245.5869421561556,-621.2989088631616,949.20513900004,-516.0532499159463,0,17421.625727686016,14470.46896000866
501,3245.5869421561556,-621.2989088631616,949.2051390000402,-774.079874873908,0,17421.625727686016,21705.70344001268
502,3245.5869421561556,-621.2989088631616,949.2051390000399,-1032.1064998318843,0,17421.625727686016,28940.937920017095
503,3245.5869421561556,-621.2989088631616,949.20513900004,-1290.1331247898606,0,17421.625727686016,36176.17240002151
504,3245.5869421561556,-621.2989088631616,949.2051390000404,-1548.1597497478224,0,17421.625727686016,43411.406880025526
505,3245.5869421561556,-621.2989088631616,1423.8077085000596,-516.0532499159503,0,17421.625727686016,14470.468960008777
506,3245.5869421561556,-621.2989088631616,1423.8077085000598,-774.0798748739121,0,17421.625727686016,21705.70344001279
507,3245.5869421561556,-621.2989088631616,1423.80770850006,-1032.1064998318739,0,17421.625727686016,28940.937920016793
508,3245.5869421561556,-621.2989088631616,1423.80770850006,-1290.1331247898647,0,17421.625727686016,36176.17240002163
509,3245.5869421561556,-621.2989088631616,1423.80770850006,-1548.1597497478265,0,17421.625727686016,43411.40688002564
510,3245.5869421561556,-621.2989088631616,1898.4102780000794,-516.0532499159399,0,17421.625727686016,14470.468960008482
511,3245.5869421561556,-621.2989088631616,1898.4102780000794,-774.0798748739016,0,17421.625727686016,21705.703440012494
512,3245.5869421561556,-621.2989088631616,1898.41027800008,-1032.1064998318925,0,17421.625727686016,28940.93792001732
513,3245.5869421561556,-621.2989088631616,1898.41027800008,-1290.1331247898543,0,17421.625727686016,36176.172400021336
514,3245.5869421561556,-621.2989088631616,1898.4102780000803,-1548.159749747816,0,17421.625727686016,43411.40688002536
515,3245.5869421561556,-621.2989088631616,2373.0128475000993,-516.0532499159001,0,17421.625727686016,14470.468960007365
516,3245.5869421561556,-621.2989088631616,2373.0128475000993,-774.0798748739203,0,17421.625727686016,21705.703440013018
517,3245.5869421561556,-621.2989088631616,2373.0128475000993,-1032.106499831882,0,17421.625727686016,28940.93792001703
518,3245.5869421561556,-621.2989088631616,2373.0128475000993,-1290.133124789873,0,17421.625727686016,36176.17240002186
519,3245.5869421561556,-621.2989088631616,2373.0128475000997,-1548.1597497478929,0,17421.625727686016,43411.40688002751
520,3245.5869421561556,-621.2989088631616,2847.615417000119,-516.0532499159189,0,17421.625727686016,14470.468960007895
521,3245.5869421561556,-621.2989088631616,2847.615417000119,-774.0798748738807,0,17421.625727686016,21705.703440011905
522,3245.5869421561556,-621.2989088631616,2847.615417000119,-1032.1064998319007,0,17421.625727686016,28940.937920017554
523,3245.5869421561556,-621.2989088631616,2847.615417000119,-1290.1331247898624,0,17421.625727686016,36176.17240002157
524,3245.5869421561556,-621.2989088631616,2847.6154170001196,-1548.1597497478242,0,17421.625727686016,43411.40688002558
525,3245.586942156155,-931.9483632947695,949.20513900004,-516.0532499159463,0,26132.43859152978,14470.468960008659
526,3245.586942156155,-931.9483632947695,949.2051390000402,-774.079874873908,0,26132.43859152978,21705.70344001267
527,3245.586942156155,-931.9483632947695,949.2051390000399,-1032.1064998318843,0,26132.43859152978,28940.937920017088
528,3245.586942156155,-931.9483632947695,949.20513900004,-1290.1331247898606,0,26132.43859152978,36176.1724000215
529,3245.586942156155,-931.9483632947695,949.2051390000404,-1548.1597497478224,0,26132.43859152978,43411.40688002552
530,3245.586942156155,-931.9483632947695,1423.8077085000596,-516.0532499159503,0,26132.43859152978,14470.468960008775
531,3245.586942156155,-931.9483632947695,1423.8077085000598,-774.0798748739121,0,26132.43859152978,21705.70344001278
532,3245.586942156155,-931.9483632947695,1423.80770850006,-1032.1064998318739,0,26132.43859152978,28940.93792001679
533,3245.586942156155,-931.9483632947695,1423.80770850006,-1290.1331247898647,0,26132.43859152978,36176.17240002162
534,3245.586942156155,-931.9483632947695,1423.80770850006,-1548.1597497478265,0,26132.43859152978,43411.40688002562
535,3245.586942156155,-931.9483632947695,1898.4102780000794,-516.0532499159399,0,26132.43859152978,14470.46896000848
536,3245.586942156155,-931.9483632947695,1898.4102780000794,-774.0798748739016,0,26132.43859152978,21705.70344001249
537,3245.586942156155,-931.9483632947695,1898.41027800008,-1032.1064998318925,0,26132.43859152978,28940.937920017317
538,3245.586942156155,-931.9483632947695,1898.41027800008,-1290.1331247898543,0,26132.43859152978,36176.17240002133
539,3245.586942156155,-931.9483632947695,1898.4102780000803,-1548.159749747816,0,26132.43859152978,43411.40688002534
540,3245.586942156155,-931.9483632947695,2373.0128475000993,-516.0532499159001,0,26132.43859152978,14470.468960007363
541,3245.586942156155,-931.9483632947695,2373.0128475000993,-774.0798748739203,0,26132.43859152978,21705.703440013014
542,3245.586942156155,-931.9483632947695,2373.0128475000993,-1032.106499831882,0,26132.43859152978,28940.937920017026
543,3245.586942156155,-931.9483632947695,2373.0128475000993,-1290.133124789873,0,26132.43859152978,36176.17240002185
544,3245.586942156155,-931.9483632947695,2373.0128475000997,-1548.1597497478929,0,26132.43859152978,43411.4068800275
545,3245.586942156155,-931.9483632947695,2847.615417000119,-516.0532499159189,0,26132.43859152978,14470.468960007891
546,3245.586942156155,-931.9483632947695,2847.615417000119,-774.0798748738807,0,26132.43859152978,21705.703440011905
547,3245.586942156155,-931.9483632947695,2847.615417000119,-1032.1064998319007,0,26132.43859152978,28940.93792001755
548,3245.586942156155,-931.9483632947695,2847.615417000119,-1290.1331247898624,0,26132.43859152978,36176.17240002156
549,3245.586942156155,-931.9483632947695,2847.6154170001196,-1548.1597497478242,0,26132.43859152978,43411.40688002556
550,3245.5869421561556,-1242.597817726319,949.20513900004,-516.0532499159463,0,41304.50421337546,17153.839586232058
551,3245.5869421561556,-1242.597817726319,949.2051390000402,-774.079874873908,0,41304.50421337546,25730.759379347714
552,3245.5869421561556,-1242.597817726319,949.2051390000399,-1032.1064998318843,0,41304.50421337546,34307.679172463846
553,3245.5869421561556,-1242.597817726319,949.20513900004,-1290.1331247898606,0,41304.50421337546,42884.59896557998
554,3245.5869421561556,-1242.597817726319,949.2051390000404,-1548.1597497478224,0,41304.50421337546,51461.51875869564
555,3245.5869421561556,-1242.597817726319,1423.8077085000596,-516.0532499159503,0,41304.50421337546,17153.839586232196
556,3245.5869421561556,-1242.597817726319,1423.8077085000598,-774.0798748739121,0,41304.50421337546,25730.759379347845
557,3245.5869421561556,-1242.597817726319,1423.80770850006,-1032.1064998318739,0,41304.50421337546,34307.67917246349
558,3245.5869421561556,-1242.597817726319,1423.80770850006,-1290.1331247898647,0,41304.50421337546,42884.59896558012
559,3245.5869421561556,-1242.597817726319,1423.80770850006,-1548.1597497478265,0,41304.50421337546,51461.51875869577
560,3245.5869421561556,-1242.597817726319,1898.4102780000794,-516.0532499159399,0,41304.50421337546,17153.83958623185
561,3245.5869421561556,-1242.597817726319,1898.4102780000794,-774.0798748739016,0,41304.50421337546,25730.759379347503
562,3245.5869421561556,-1242.597817726319,1898.41027800008,-1032.1064998318925,0,41304.50421337546,34307.679172464115
563,3245.5869421561556,-1242.597817726319,1898.41027800008,-1290.1331247898543,0,41304.50421337546,42884.59896557977
564,3245.5869421561556,-1242.597817726319,1898.4102780000803,-1548.159749747816,0,41304.50421337546,51461.51875869543
565,3245.5869421561556,-1242.597817726319,2373.0128475000993,-516.0532499159001,0,41304.50421337546,17153.839586230522
566,3245.5869421561556,-1242.597817726319,2373.0128475000993,-774.0798748739203,0,41304.50421337546,25730.75937934812
567,3245.5869421561556,-1242.597817726319,2373.0128475000993,-1032.106499831882,0,41304.50421337546,34307.679172463766
568,3245.5869421561556,-1242.597817726319,2373.0128475000993,-1290.133124789873,0,41304.50421337546,42884.59896558039
569,3245.5869421561556,-1242.597817726319,2373.0128475000997,-1548.1597497478929,0,41304.50421337546,51461.51875869798
570,3245.5869421561556,-1242.597817726319,2847.615417000119,-516.0532499159189,0,41304.50421337546,17153.83958623115
571,3245.5869421561556,-1242.597817726319,2847.615417000119,-774.0798748738807,0,41304.50421337546,25730.759379346804
572,3245.5869421561556,-1242.597817726319,2847.615417000119,-1032.1064998319007,0,41304.50421337546,34307.67917246439
573,3245.5869421561556,-1242.597817726319,2847.615417000119,-1290.1331247898624,0,41304.50421337546,42884.598965580044
574,3245.5869421561556,-1242.597817726319,2847.6154170001196,-1548.1597497478242,0,41304.50421337546,51461.51875869569
575,3245.5869421561565,-1553.2472721579268,949.20513900004,-516.0532499159463,0,64538.28783340147,21442.299482790462
576,3245.5869421561565,-1553.2472721579268,949.2051390000402,-774.079874873908,0,64538.28783340147,32163.44922418522
577,3245.5869421561565,-1553.2472721579268,949.2051390000399,-1032.1064998318843,0,64538.28783340147,42884.59896558059
578,3245.5869421561565,-1553.2472721579268,949.20513900004,-1290.1331247898606,0,64538.28783340147,53605.74870697594
579,3245.5869421561565,-1553.2472721579268,949.2051390000404,-1548.1597497478224,0,64538.28783340147,64326.8984483707
580,3245.5869421561565,-1553.2472721579268,1423.8077085000596,-516.0532499159503,0,64538.28783340147,21442.299482790637
581,3245.5869421561565,-1553.2472721579268,1423.8077085000598,-774.0798748739121,0,64538.28783340147,32163.449224185388
582,3245.5869421561565,-1553.2472721579268,1423.80770850006,-1032.1064998318739,0,64538.28783340147,42884.59896558014
583,3245.5869421561565,-1553.2472721579268,1423.80770850006,-1290.1331247898647,0,64538.28783340147,53605.74870697611
584,3245.5869421561565,-1553.2472721579268,1423.80770850006,-1548.1597497478265,0,64538.28783340147,64326.89844837086
585,3245.5869421561565,-1553.2472721579268,1898.4102780000794,-516.0532499159399,0,64538.28783340147,21442.299482790197
586,3245.5869421561565,-1553.2472721579268,1898.4102780000794,-774.0798748739016,0,64538.28783340147,32163.449224184955
587,3245.5869421561565,-1553.2472721579268,1898.41027800008,-1032.1064998318925,0,64538.28783340147,42884.598965580924
588,3245.5869421561565,-1553.2472721579268,1898.41027800008,-1290.1331247898543,0,64538.28783340147,53605.748706975675
589,3245.5869421561565,-1553.2472721579268,1898.4102780000803,-1548.159749747816,0,64538.28783340147,64326.89844837044
590,3245.5869421561565,-1553.2472721579268,2373.0128475000993,-516.0532499159001,0,64538.28783340147,21442.299482788538
591,3245.5869421561565,-1553.2472721579268,2373.0128475000993,-774.0798748739203,0,64538.28783340147,32163.449224185726
592,3245.5869421561565,-1553.2472721579268,2373.0128475000993,-1032.106499831882,0,64538.28783340147,42884.59896558048
593,3245.5869421561565,-1553.2472721579268,2373.0128475000993,-1290.133124789873,0,64538.28783340147,53605.748706976454
594,3245.5869421561565,-1553.2472721579268,2373.0128475000997,-1548.1597497478929,0,64538.28783340147,64326.898448373635
595,3245.5869421561565,-1553.2472721579268,2847.615417000119,-516.0532499159189,0,64538.28783340147,21442.299482789324
596,3245.5869421561565,-1553.2472721579268,2847.615417000119,-774.0798748738807,0,64538.28783340147,32163.44922418408
597,3245.5869421561565,-1553.2472721579268,2847.615417000119,-1032.1064998319007,0,64538.28783340147,42884.598965581274
598,3245.5869421561565,-1553.2472721579268,2847.615417000119,-1290.1331247898624,0,64538.28783340147,53605.748706976025
599,3245.5869421561565,-1553.2472721579268,2847.6154170001196,-1548.1597497478242,0,64538.28783340147,64326.898448370775
600,3245.5869421561565,-1863.8967265894764,949.20513900004,-516.0532499159463,0,92935.1344800946,25730.759379348063
601,3245.5869421561565,-1863.8967265894764,949.2051390000402,-774.079874873908,0,92935.1344800946,38596.13906902154
602,3245.5869421561565,-1863.8967265894764,949.2051390000399,-1032.1064998318843,0,92935.1344800946,51461.518758695725
603,3245.5869421561565,-1863.8967265894764,949.20513900004,-1290.1331247898606,0,92935.1344800946,64326.8984483699
604,3245.5869421561565,-1863.8967265894764,949.2051390000404,-1548.1597497478224,0,92935.1344800946,77192.27813804339
605,3245.5869421561565,-1863.8967265894764,1423.8077085000596,-516.0532499159503,0,92935.1344800946,25730.759379348274
606,3245.5869421561565,-1863.8967265894764,1423.8077085000598,-774.0798748739121,0,92935.1344800946,38596.13906902172
607,3245.5869421561565,-1863.8967265894764,1423.80770850006,-1032.1064998318739,0,92935.1344800946,51461.518758695194
608,3245.5869421561565,-1863.8967265894764,1423.80770850006,-1290.1331247898647,0,92935.1344800946,64326.89844837011
609,3245.5869421561565,-1863.8967265894764,1423.80770850006,-1548.1597497478265,0,92935.1344800946,77192.27813804358
610,3245.5869421561565,-1863.8967265894764,1898.4102780000794,-516.0532499159399,0,92935.1344800946,25730.759379347746
611,3245.5869421561565,-1863.8967265894764,1898.4102780000794,-774.0798748739016,0,92935.1344800946,38596.139069021214
612,3245.5869421561565,-1863.8967265894764,1898.41027800008,-1032.1064998318925,0,92935.1344800946,51461.518758696126
613,3245.5869421561565,-1863.8967265894764,1898.41027800008,-1290.1331247898543,0,92935.1344800946,64326.8984483696
614,3245.5869421561565,-1863.8967265894764,1898.4102780000803,-1548.159749747816,0,92935.1344800946,77192.27813804308
615,3245.5869421561565,-1863.8967265894764,2373.0128475000993,-516.0532499159001,0,92935.1344800946,25730.75937934576
616,3245.5869421561565,-1863.8967265894764,2373.0128475000993,-774.0798748739203,0,92935.1344800946,38596.13906902214
617,3245.5869421561565,-1863.8967265894764,2373.0128475000993,-1032.106499831882,0,92935.1344800946,51461.51875869561
618,3245.5869421561565,-1863.8967265894764,2373.0128475000993,-1290.133124789873,0,92935.1344800946,64326.89844837051
619,3245.5869421561565,-1863.8967265894764,2373.0128475000997,-1548.1597497478929,0,92935.1344800946,77192.2781380469
620,3245.5869421561565,-1863.8967265894764,2847.615417000119,-516.0532499159189,0,92935.1344800946,25730.7593793467
621,3245.5869421561565,-1863.8967265894764,2847.615417000119,-774.0798748738807,0,92935.1344800946,38596.139069020166
622,3245.5869421561565,-1863.8967265894764,2847.615417000119,-1032.1064998319007,0,92935.1344800946,51461.51875869655
623,3245.5869421561565,-1863.8967265894764,2847.615417000119,-1290.1331247898624,0,92935.1344800946,64326.89844837001
624,3245.5869421561565,-1863.8967265894764,2847.6154170001196,-1548.1597497478242,0,92935.1344800946,77192.27813804345
625,954.9668867513117,-881.2250910511248,843.959675974548,-727.74437093507,1,11374.777718260075,9393.66177740981
626,954.9668867513117,-881.2250910511248,843.9596759745482,-1091.616556402605,1,11374.777718260075,14090.492666114715
627,954.9668867513117,-881.2250910511248,843.9596759745482,-1455.4887418701255,1,11374.777718260075,18787.323554819435
628,954.9668867513117,-881.2250910511248,843.9596759745483,-1819.3609273376715,1,11374.777718260075,23484.154443524483
629,954.9668867513117,-881.2250910511248,843.9596759745485,-2183.2331128051846,1,11374.777718260075,28180.9853322291
630,954.9668867513117,-881.2250910511248,1265.939513961822,-727.744370935081,1,11374.777718260075,9393.66177740995
631,954.9668867513117,-881.2250910511248,1265.939513961822,-1091.6165564025941,1,11374.777718260075,14090.492666114573
632,954.9668867513117,-881.2250910511248,1265.9395139618223,-1455.4887418701328,1,11374.777718260075,18787.323554819523
633,954.9668867513117,-881.2250910511248,1265.9395139618225,-1819.360927337675,1,11374.777718260075,23484.154443524527
634,954.9668867513117,-881.2250910511248,1265.9395139618223,-2183.233112805221,1,11374.777718260075,28180.985332229568
635,954.9668867513117,-881.2250910511248,1687.919351949096,-727.7443709350991,1,11374.777718260075,9393.661777410183
636,954.9668867513117,-881.2250910511248,1687.919351949096,-1091.6165564026014,1,11374.777718260075,14090.492666114666
637,954.9668867513117,-881.2250910511248,1687.919351949096,-1455.48874187014,1,11374.777718260075,18787.32355481962
638,954.9668867513117,-881.2250910511248,1687.9193519490962,-1819.360927337686,1,11374.777718260075,23484.154443524665
639,954.9668867513117,-881.2250910511248,1687.9193519490964,-2183.23311280521,1,11374.777718260075,28180.98533222943
640,954.9668867513117,-881.2250910511248,2109.8991899363696,-727.74437093507,1,11374.777718260075,9393.661777409809
641,954.9668867513117,-881.2250910511248,2109.89918993637,-1091.6165564026378,1,11374.777718260075,14090.492666115138
642,954.9668867513117,-881.2250910511248,2109.89918993637,-1455.4887418701474,1,11374.777718260075,18787.32355481971
643,954.9668867513117,-881.2250910511248,2109.89918993637,-1819.360927337686,1,11374.777718260075,23484.154443524665
644,954.9668867513117,-881.2250910511248,2109.89918993637,-2183.2331128051737,1,11374.777718260075,28180.985332228956
645,954.9668867513117,-881.2250910511248,2531.8790279236437,-727.7443709350555,1,11374.777718260075,9393.661777409621
646,954.9668867513117,-881.2250910511248,2531.879027923644,-1091.6165564026523,1,11374.777718260075,14090.492666115322
647,954.9668867513117,-881.2250910511248,2531.879027923644,-1455.488741870162,1,11374.777718260075,18787.3235548199
648,954.9668867513117,-881.2250910511248,2531.879027923644,-1819.3609273376715,1,11374.777718260075,23484.15444352448
649,954.9668867513117,-881.2250910511248,2531.879027923644,-2183.2331128051883,1,11374.777718260075,28180.985332229146
650,954.9668867513118,-1321.8376365766708,843.959675974548,-727.74437093507,1,25593.249866084538,14090.492666114542
651,954.9668867513118,-1321.8376365766708,843.9596759745482,-1091.616556402605,1,25593.249866084538,21135.738999171812
652,954.9668867513118,-1321.8376365766708,843.9596759745482,-1455.4887418701255,1,25593.249866084538,28180.9853322288
653,954.9668867513118,-1321.8376365766708,843.9596759745483,-1819.3609273376715,1,25593.249866084538,35226.23166528629
654,954.9668867513118,-1321.8376365766708,843.9596759745485,-2183.2331128051846,1,25593.249866084538,42271.47799834313
655,954.9668867513118,-1321.8376365766708,1265.939513961822,-727.744370935081,1,25593.249866084538,14090.492666114753
656,954.9668867513118,-1321.8376365766708,1265.939513961822,-1091.6165564025941,1,25593.249866084538,21135.738999171597
657,954.9668867513118,-1321.8376365766708,1265.9395139618223,-1455.4887418701328,1,25593.249866084538,28180.98533222894
658,954.9668867513118,-1321.8376365766708,1265.9395139618225,-1819.360927337675,1,25593.249866084538,35226.23166528636
659,954.9668867513118,-1321.8376365766708,1265.9395139618223,-2183.233112805221,1,25593.249866084538,42271.477998343835
660,954.9668867513118,-1321.8376365766708,1687.919351949096,-727.7443709350991,1,25593.249866084538,14090.492666115104
661,954.9668867513118,-1321.8376365766708,1687.919351949096,-1091.6165564026014,1,25593.249866084538,21135.73899917174
662,954.9668867513118,-1321.8376365766708,1687.919351949096,-1455.48874187014,1,25593.249866084538,28180.985332229084
663,954.9668867513118,-1321.8376365766708,1687.9193519490962,-1819.360927337686,1,25593.249866084538,35226.23166528656
664,954.9668867513118,-1321.8376365766708,1687.9193519490964,-2183.23311280521,1,25593.249866084538,42271.477998343624
665,954.9668867513118,-1321.8376365766708,2109.8991899363696,-727.74437093507,1,25593.249866084538,14090.49266611454
666,954.9668867513118,-1321.8376365766708,2109.89918993637,-1091.6165564026378,1,25593.249866084538,21135.738999172445
667,954.9668867513118,-1321.8376365766708,2109.89918993637,-1455.4887418701474,1,25593.249866084538,28180.985332229226
668,954.9668867513118,-1321.8376365766708,2109.89918993637,-1819.360927337686,1,25593.249866084538,35226.23166528657
669,954.9668867513118,-1321.8376365766708,2109.89918993637,-2183.2331128051737,1,25593.249866084538,42271.47799834291
670,954.9668867513118,-1321.8376365766708,2531.8790279236437,-727.7443709350555,1,25593.249866084538,14090.49266611426
671,954.9668867513118,-1321.8376365766708,2531.879027923644,-1091.6165564026523,1,25593.249866084538,21135.73899917272
672,954.9668867513118,-1321.8376365766708,2531.879027923644,-1455.488741870162,1,25593.249866084538,28180.985332229506
673,954.9668867513118,-1321.8376365766708,2531.879027923644,-1819.3609273376715,1,25593.249866084538,35226.23166528628
674,954.9668867513118,-1321.8376365766708,2531.879027923644,-2183.2331128051883,1,25593.249866084538,42271.477998343194
675,954.966886751312,-1762.4501821022313,843.959675974548,-727.74437093507,1,45499.11087303936,18787.323554819424
676,954.966886751312,-1762.4501821022313,843.9596759745482,-1091.616556402605,1,45499.11087303936,28180.98533222914
677,954.966886751312,-1762.4501821022313,843.9596759745482,-1455.4887418701255,1,45499.11087303936,37574.64710963848
678,954.966886751312,-1762.4501821022313,843.9596759745483,-1819.3609273376715,1,45499.11087303936,46968.30888704847
679,954.966886751312,-1762.4501821022313,843.9596759745485,-2183.2331128051846,1,45499.11087303936,56361.970664457614
680,954.966886751312,-1762.4501821022313,1265.939513961822,-727.744370935081,1,45499.11087303936,18787.323554819708
681,954.966886751312,-1762.4501821022313,1265.939513961822,-1091.6165564025941,1,45499.11087303936,28180.98533222885
682,954.966886751312,-1762.4501821022313,1265.9395139618223,-1455.4887418701328,1,45499.11087303936,37574.64710963865
683,954.966886751312,-1762.4501821022313,1265.9395139618225,-1819.360927337675,1,45499.11087303936,46968.308887048566
684,954.966886751312,-1762.4501821022313,1265.9395139618223,-2183.233112805221,1,45499.11087303936,56361.97066445855
685,954.966886751312,-1762.4501821022313,1687.919351949096,-727.7443709350991,1,45499.11087303936,18787.323554820174
686,954.966886751312,-1762.4501821022313,1687.919351949096,-1091.6165564026014,1,45499.11087303936,28180.98533222904
687,954.966886751312,-1762.4501821022313,1687.919351949096,-1455.48874187014,1,45499.11087303936,37574.64710963885
688,954.966886751312,-1762.4501821022313,1687.9193519490962,-1819.360927337686,1,45499.11087303936,46968.30888704884
689,954.966886751312,-1762.4501821022313,1687.9193519490964,-2183.23311280521,1,45499.11087303936,56361.97066445828
690,954.966886751312,-1762.4501821022313,2109.8991899363696,-727.74437093507,1,45499.11087303936,18787.32355481942
691,954.966886751312,-1762.4501821022313,2109.89918993637,-1091.6165564026378,1,45499.11087303936,28180.985332229986
692,954.966886751312,-1762.4501821022313,2109.89918993637,-1455.4887418701474,1,45499.11087303936,37574.64710963904
693,954.966886751312,-1762.4501821022313,2109.89918993637,-1819.360927337686,1,45499.11087303936,46968.30888704885
694,954.966886751312,-1762.4501821022313,2109.89918993637,-2183.2331128051737,1,45499.11087303936,56361.97066445733
695,954.966886751312,-1762.4501821022313,2531.8790279236437,-727.7443709350555,1,45499.11087303936,18787.32355481905
696,954.966886751312,-1762.4501821022313,2531.879027923644,-1091.6165564026523,1,45499.11087303936,28180.98533223035
697,954.966886751312,-1762.4501821022313,2531.879027923644,-1455.488741870162,1,45499.11087303936,37574.647109639416
698,954.966886751312,-1762.4501821022313,2531.879027923644,-1819.3609273376715,1,45499.11087303936,46968.30888704847
699,954.966886751312,-1762.4501821022313,2531.879027923644,-2183.2331128051883,1,45499.11087303936,56361.9706644577
700,954.9668867513121,-2203.0627276278065,843.959675974548,-727.74437093507,1,71092.36073912513,23484.15444352447
701,954.9668867513121,-2203.0627276278065,843.9596759745482,-1091.616556402605,1,71092.36073912513,35226.23166528671
702,954.9668867513121,-2203.0627276278065,843.9596759745482,-1455.4887418701255,1,71092.36073912513,46968.30888704847
703,954.9668867513121,-2203.0627276278065,843.9596759745483,-1819.3609273376715,1,71092.36073912513,58710.38610881106
704,954.9668867513121,-2203.0627276278065,843.9596759745485,-2183.2331128051846,1,71092.36073912513,70452.46333057259
705,954.9668867513121,-2203.0627276278065,1265.939513961822,-727.744370935081,1,71092.36073912513,23484.154443524818
706,954.9668867513121,-2203.0627276278065,1265.939513961822,-1091.6165564025941,1,71092.36073912513,35226.231665286345
707,954.9668867513121,-2203.0627276278065,1265.9395139618223,-1455.4887418701328,1,71092.36073912513,46968.3088870487
708,954.9668867513121,-2203.0627276278065,1265.9395139618225,-1819.360927337675,1,71092.36073912513,58710.38610881119
709,954.9668867513121,-2203.0627276278065,1265.9395139618223,-2183.233112805221,1,71092.36073912513,70452.46333057375
710,954.9668867513121,-2203.0627276278065,1687.919351949096,-727.7443709350991,1,71092.36073912513,23484.154443525407
711,954.9668867513121,-2203.0627276278065,1687.919351949096,-1091.6165564026014,1,71092.36073912513,35226.231665286585
712,954.9668867513121,-2203.0627276278065,1687.919351949096,-1455.48874187014,1,71092.36073912513,46968.30888704894
713,954.9668867513121,-2203.0627276278065,1687.9193519490962,-1819.360927337686,1,71092.36073912513,58710.38610881153
714,954.9668867513121,-2203.0627276278065,1687.9193519490964,-2183.23311280521,1,71092.36073912513,70452.46333057342
715,954.9668867513121,-2203.0627276278065,2109.8991899363696,-727.74437093507,1,71092.36073912513,23484.154443524465
716,954.9668867513121,-2203.0627276278065,2109.89918993637,-1091.6165564026378,1,71092.36073912513,35226.23166528776
717,954.9668867513121,-2203.0627276278065,2109.89918993637,-1455.4887418701474,1,71092.36073912513,46968.30888704917
718,954.9668867513121,-2203.0627276278065,2109.89918993637,-1819.360927337686,1,71092.36073912513,58710.38610881153
719,954.9668867513121,-2203.0627276278065,2109.89918993637,-2183.2331128051737,1,71092.36073912513,70452.46333057222
720,954.9668867513121,-2203.0627276278065,2531.8790279236437,-727.7443709350555,1,71092.36073912513,23484.154443524003
721,954.9668867513121,-2203.0627276278065,2531.879027923644,-1091.6165564026523,1,71092.36073912513,35226.23166528822
722,954.9668867513121,-2203.0627276278065,2531.879027923644,-1455.488741870162,1,71092.36073912513,46968.308887049636
723,954.9668867513121,-2203.0627276278065,2531.879027923644,-1819.3609273376715,1,71092.36073912513,58710.38610881106
724,954.9668867513121,-2203.0627276278065,2531.879027923644,-2183.2331128051883,1,71092.36073912513,70452.46333057269
725,954.9668867513122,-2643.675273153367,843.959675974548,-727.74437093507,1,102372.99946434016,28180.98533222936
726,954.9668867513122,-2643.675273153367,843.9596759745482,-1091.616556402605,1,102372.99946434016,42271.47799834405
727,954.9668867513122,-2643.675273153367,843.9596759745482,-1455.4887418701255,1,102372.99946434016,56361.97066445816
728,954.9668867513122,-2643.675273153367,843.9596759745483,-1819.3609273376715,1,102372.99946434016,70452.46333057327
729,954.9668867513122,-2643.675273153367,843.9596759745485,-2183.2331128051846,1,102372.99946434016,84542.95599668709
730,954.9668867513122,-2643.675273153367,1265.939513961822,-727.744370935081,1,102372.99946434016,28180.98533222979
731,954.9668867513122,-2643.675273153367,1265.939513961822,-1091.6165564025941,1,102372.99946434016,42271.47799834362
732,954.9668867513122,-2643.675273153367,1265.9395139618223,-1455.4887418701328,1,102372.99946434016,56361.97066445843
733,954.9668867513122,-2643.675273153367,1265.9395139618225,-1819.360927337675,1,102372.99946434016,70452.46333057342
734,954.9668867513122,-2643.675273153367,1265.9395139618223,-2183.233112805221,1,102372.99946434016,84542.9559966885
735,954.9668867513122,-2643.675273153367,1687.919351949096,-727.7443709350991,1,102372.99946434016,28180.985332230484
736,954.9668867513122,-2643.675273153367,1687.919351949096,-1091.6165564026014,1,102372.99946434016,42271.4779983439
737,954.9668867513122,-2643.675273153367,1687.919351949096,-1455.48874187014,1,102372.99946434016,56361.97066445872
738,954.9668867513122,-2643.675273153367,1687.9193519490962,-1819.360927337686,1,102372.99946434016,70452.46333057382
739,954.9668867513122,-2643.675273153367,1687.9193519490964,-2183.23311280521,1,102372.99946434016,84542.9559966881
740,954.9668867513122,-2643.675273153367,2109.8991899363696,-727.74437093507,1,102372.99946434016,28180.98533222936
741,954.9668867513122,-2643.675273153367,2109.89918993637,-1091.6165564026378,1,102372.99946434016,42271.477998345305
742,954.9668867513122,-2643.675273153367,2109.89918993637,-1455.4887418701474,1,102372.99946434016,56361.970664459004
