,Unnamed: 0,index,name,te_value,ti_value,te_ddrho,ti_ddrho,ti_transp_flux,ti_transp_flux_std,ti_transp_flux_stem,ti_transp_flux_acn,ft,ti_transp_flux_cov,weight,Unnamed: 0,index,name,te_value,ti_value,te_ddrho,ti_ddrho,te_transp_flux,te_transp_flux_std,te_transp_flux_stem,ti_transp_flux,ti_transp_flux_std,ti_transp_flux_stem,ti_transp_flux_acn,te_transp_flux_acn,ft,te_transp_flux_cov,weight
349,349,,,629.3062078944341,1161.556270364291,-1955.2006530984568,-2204.78987434825,503.7038070391907,27.976764622379523,6.10503055152461,21.0,4.0,0.05554209484107153,0.1524157902758726,349,,,629.3062078944341,1161.556270364291,-1955.2006530984568,-2204.78987434825,2633.295032038067,144.0444430864832,30.710378453083173,503.7038070391907,27.976764622379523,6.10503055152461,21.0,22.0,4.0,0.054701217043271626,0.1524157902758726
350,350,,,629.3062078944341,1161.556270364291,-1955.2006530984568,-1350.8784278244982,120.85640819655288,8.11931920478485,1.9692241582019956,17.0,4.0,0.06718153655187341,0.09525986892242039,350,,,629.3062078944341,1161.556270364291,-1955.2006530984568,-1350.8784278244982,1463.761496230987,46.730613440398805,12.065792507514736,120.85640819655288,8.11931920478485,1.9692241582019956,17.0,15.0,4.0,0.031925018905555734,0.09525986892242039
351,351,,,1027.1005343275797,513.0024620684645,-4427.026664296543,-3058.701320872002,116772.00594948955,3003.774670555003,833.0971995866166,13.0,4.0,0.025723414153340007,0.1524157902758726,351,,,1027.1005343275797,513.0024620684645,-4427.026664296543,-3058.701320872002,46029.22132022018,1039.4564008447342,288.29333475807226,116772.00594948955,3003.774670555003,833.0971995866166,13.0,13.0,4.0,0.0225825328135219,0.1524157902758726
352,352,,,1027.1005343275797,513.0024620684645,-4427.026664296543,-2204.78987434825,35920.19615689277,1241.824190122432,284.8940079151537,19.0,4.0,0.03457175413793325,0.2438652644413961,352,,,1027.1005343275797,513.0024620684645,-4427.026664296543,-2204.78987434825,23204.962982626934,1291.937534710604,263.7156449658509,35920.19615689277,1241.824190122432,284.8940079151537,19.0,24.0,4.0,0.05567505260309402,0.2438652644413961
353,353,,,1027.1005343275797,513.0024620684645,-4427.026664296543,-1350.8784278244982,1788.539286248273,50.79251742749769,9.775024536528184,27.0,4.0,0.028398882718445928,0.1524157902758726,353,,,1027.1005343275797,513.0024620684645,-4427.026664296543,-1350.8784278244982,6521.07552922119,169.55863743106667,32.04357052039787,1788.539286248273,50.79251742749769,9.775024536528184,27.0,28.0,4.0,0.026001636796149332,0.1524157902758726
354,354,,,1027.1005343275797,513.0024620684645,-3191.1136586975,-3058.701320872002,136992.39277322142,5599.072015703962,1319.7139302187013,18.0,4.0,0.0408714082757334,0.2438652644413961,354,,,1027.1005343275797,513.0024620684645,-3191.1136586975,-3058.701320872002,38102.017873690245,1617.3919949988465,371.05517148903226,136992.39277322142,5599.072015703962,1319.7139302187013,18.0,19.0,4.0,0.042448985257436164,0.2438652644413961
355,355,,,1027.1005343275797,513.0024620684645,-3191.1136586975,-2204.78987434825,48413.171326592,635.1959243455066,183.3652689545157,12.0,4.0,0.01312031224024796,0.3901844231062337,355,,,1027.1005343275797,513.0024620684645,-3191.1136586975,-2204.78987434825,19807.03228070541,286.6967140196842,79.51536176192361,48413.171326592,635.1959243455066,183.3652689545157,12.0,13.0,4.0,0.014474491178517618,0.3901844231062337
356,356,,,1027.1005343275797,513.0024620684645,-3191.1136586975,-1350.8784278244982,5582.105186731804,504.48837551169527,89.18178783852628,32.0,4.0,0.09037600665620237,0.2438652644413961,356,,,1027.1005343275797,513.0024620684645,-3191.1136586975,-1350.8784278244982,6780.342127514443,532.3967593721881,92.6783799099202,5582.105186731804,504.48837551169527,89.18178783852628,32.0,33.0,4.0,0.07852063352551733,0.2438652644413961
357,357,,,1027.1005343275797,513.0024620684645,-1955.2006530984568,-3058.701320872002,141361.55643467206,3536.357536144486,980.8091096109572,13.0,4.0,0.025016402092168218,0.1524157902758726,357,,,1027.1005343275797,513.0024620684645,-1955.2006530984568,-3058.701320872002,23792.552991067085,519.3847795986284,138.81142122594025,141361.55643467206,3536.357536144486,980.8091096109572,13.0,14.0,4.0,0.021829720408466945,0.1524157902758726
358,358,,,1027.1005343275797,513.0024620684645,-1955.2006530984568,-2204.78987434825,59232.941791230965,2394.8679572031638,444.7158152022268,29.0,4.0,0.04043135263556516,0.2438652644413961,358,,,1027.1005343275797,513.0024620684645,-1955.2006530984568,-2204.78987434825,14347.775167818789,457.5461511397883,80.88349654418732,59232.941791230965,2394.8679572031638,444.7158152022268,29.0,32.0,4.0,0.031889693404593994,0.2438652644413961
359,359,,,1027.1005343275797,513.0024620684645,-1955.2006530984568,-1350.8784278244982,10408.885784789474,673.5751080967545,122.97742695952438,30.0,4.0,0.06471154761646547,0.1524157902758726,359,,,1027.1005343275797,513.0024620684645,-1955.2006530984568,-1350.8784278244982,5062.585761351561,212.20357753937375,38.74289540053721,10408.885784789474,673.5751080967545,122.97742695952438,30.0,30.0,4.0,0.04191604597780121,0.1524157902758726
360,360,,,1027.1005343275797,837.279366216378,-4427.026664296543,-3058.701320872002,38739.2808781501,2405.5154438622844,471.76039186548456,26.0,4.0,0.06209499477877644,0.24386526444139614,360,,,1027.1005343275797,837.279366216378,-4427.026664296543,-3058.701320872002,27794.53840199156,2607.0699089632258,397.5744338740457,38739.2808781501,2405.5154438622844,471.76039186548456,26.0,43.0,4.0,0.09379792070144334,0.24386526444139614
361,361,,,1027.1005343275797,837.279366216378,-4427.026664296543,-2204.78987434825,3514.464450796448,481.7956980352541,75.24384662391253,41.0,4.0,0.13708936447659031,0.39018442310623375,361,,,1027.1005343275797,837.279366216378,-4427.026664296543,-2204.78987434825,12602.59679944317,703.8277393426291,114.1759361074132,3514.464450796448,481.7956980352541,75.24384662391253,41.0,38.0,4.0,0.05584783442200792,0.39018442310623375
362,362,,,1027.1005343275797,837.279366216378,-4427.026664296543,-1350.8784278244982,969.039137587196,17.212360912470874,4.968780603102026,12.0,4.0,0.017762296944298674,0.24386526444139614,362,,,1027.1005343275797,837.279366216378,-4427.026664296543,-1350.8784278244982,9305.927839917458,137.35024882884633,41.41265820247586,969.039137587196,17.212360912470874,4.968780603102026,12.0,11.0,4.0,0.014759436263806727,0.24386526444139614
363,363,,,1027.1005343275797,837.279366216378,-3191.1136586975,-3058.701320872002,63014.69176428993,1895.5757098558504,489.43554371646735,15.0,4.0,0.03008148824953965,0.3901844231062338,363,,,1027.1005343275797,837.279366216378,-3191.1136586975,-3058.701320872002,22707.28821856235,531.8013694080969,128.98077752457058,63014.69176428993,1895.5757098558504,489.43554371646735,15.0,17.0,4.0,0.023419853761902285,0.3901844231062338
364,364,,,1027.1005343275797,837.279366216378,-3191.1136586975,-2204.78987434825,6106.387695445884,478.4005909305781,84.57007549266582,32.0,4.0,0.07834428712860259,0.624295076969974,364,,,1027.1005343275797,837.279366216378,-3191.1136586975,-2204.78987434825,8768.534970171819,380.6373158834561,74.64911928043553,6106.387695445884,478.4005909305781,84.57007549266582,32.0,26.0,4.0,0.04340945405113638,0.624295076969974
365,365,,,1027.1005343275797,837.279366216378,-3191.1136586975,-1350.8784278244982,660.6126609123123,41.51175108591301,7.119206578022086,34.0,4.0,0.06283826142324443,0.3901844231062338,365,,,1027.1005343275797,837.279366216378,-3191.1136586975,-1350.8784278244982,4225.680865641633,211.94438177094423,35.82513920390372,660.6126609123123,41.51175108591301,7.119206578022086,34.0,35.0,4.0,0.05015626795062345,0.3901844231062338
366,366,,,1027.1005343275797,837.279366216378,-1955.2006530984568,-3058.701320872002,79170.05243071096,2503.543741417988,669.1002095134488,14.0,4.0,0.03162235800726633,0.24386526444139614,366,,,1027.1005343275797,837.279366216378,-1955.2006530984568,-3058.701320872002,15904.800139947878,470.29481085469206,117.573702713673,79170.05243071096,2503.543741417988,669.1002095134488,14.0,16.0,4.0,0.029569363130408585,0.24386526444139614
367,367,,,1027.1005343275797,837.279366216378,-1955.2006530984568,-2204.78987434825,25937.545778248383,1194.2310305606477,273.97538828706826,19.0,4.0,0.04604256087953194,0.39018442310623375,367,,,1027.1005343275797,837.279366216378,-1955.2006530984568,-2204.78987434825,7045.957805900895,268.6884512699486,69.37505980578493,25937.545778248383,1194.2310305606477,273.97538828706826,19.0,15.0,4.0,0.038133701431610274,0.39018442310623375
368,368,,,1027.1005343275797,837.279366216378,-1955.2006530984568,-1350.8784278244982,332.1281843119965,17.90269929530761,2.9837832158846016,36.0,4.0,0.05390298126126528,0.24386526444139614,368,,,1027.1005343275797,837.279366216378,-1955.2006530984568,-1350.8784278244982,1013.7902533036862,43.1185010843534,6.653329162659822,332.1281843119965,17.90269929530761,2.9837832158846016,36.0,42.0,4.0,0.04253197438409089,0.24386526444139614
369,369,,,1027.1005343275797,1161.556270364291,-4427.026664296543,-3058.701320872002,4698.129921145647,246.8991988619969,44.34440518177772,31.0,4.0,0.05255265456809464,0.1524157902758726,369,,,1027.1005343275797,1161.556270364291,-4427.026664296543,-3058.701320872002,19494.902153921743,459.1325980499212,114.7831495124803,4698.129921145647,246.8991988619969,44.34440518177772,31.0,16.0,4.0,0.023551418438771628,0.1524157902758726
370,370,,,1027.1005343275797,1161.556270364291,-4427.026664296543,-2204.78987434825,2016.6146594548416,70.91459041573636,15.856984476614157,20.0,4.0,0.035165166574216485,0.2438652644413961,370,,,1027.1005343275797,1161.556270364291,-4427.026664296543,-2204.78987434825,15451.914871180166,322.63671816632035,97.27863070448424,2016.6146594548416,70.91459041573636,15.856984476614157,20.0,11.0,4.0,0.02088004760937946,0.2438652644413961
371,371,,,1027.1005343275797,1161.556270364291,-4427.026664296543,-1350.8784278244982,643.4341693535324,25.9851081788778,6.302314453800856,17.0,4.0,0.04038502991686844,0.1524157902758726,371,,,1027.1005343275797,1161.556270364291,-4427.026664296543,-1350.8784278244982,10897.756384437262,318.6486723174592,85.1624398973093,643.4341693535324,25.9851081788778,6.302314453800856,17.0,14.0,4.0,0.029239841768945323,0.1524157902758726
372,372,,,1027.1005343275797,1161.556270364291,-3191.1136586975,-3058.701320872002,9880.70949783788,1726.7242812648944,287.78738021081574,36.0,4.0,0.1747571145212538,0.2438652644413961,372,,,1027.1005343275797,1161.556270364291,-3191.1136586975,-3058.701320872002,13483.331755666532,1798.3782915552424,313.0574775155491,9880.70949783788,1726.7242812648944,287.78738021081574,36.0,33.0,4.0,0.1333778864262872,0.2438652644413961
373,373,,,1027.1005343275797,1161.556270364291,-3191.1136586975,-2204.78987434825,1523.6397976436183,78.46338058355089,12.8993003084906,37.0,4.0,0.05149732942451244,0.3901844231062337,373,,,1027.1005343275797,1161.556270364291,-3191.1136586975,-2204.78987434825,7905.775020939514,189.75275919912067,40.45542419170617,1523.6397976436183,78.46338058355089,12.8993003084906,37.0,22.0,4.0,0.02400179093087456,0.3901844231062337
374,374,,,1027.1005343275797,1161.556270364291,-3191.1136586975,-1350.8784278244982,379.33440647652304,11.453622052544732,2.863405513136183,16.0,4.0,0.030193997320023213,0.2438652644413961,374,,,1027.1005343275797,1161.556270364291,-3191.1136586975,-1350.8784278244982,4676.840835550584,121.73539138622672,28.693306919866448,379.33440647652304,11.453622052544732,2.863405513136183,16.0,18.0,4.0,0.02602940653033691,0.2438652644413961
375,375,,,1027.1005343275797,1161.556270364291,-1955.2006530984568,-3058.701320872002,42677.35954818205,2014.566530389725,395.0890019187738,26.0,4.0,0.04720457290979569,0.1524157902758726,375,,,1027.1005343275797,1161.556270364291,-1955.2006530984568,-3058.701320872002,8213.94071025784,512.5320282542965,86.63372487275099,42677.35954818205,2014.566530389725,395.0890019187738,26.0,35.0,4.0,0.06239782417886576,0.1524157902758726
376,376,,,1027.1005343275797,1161.556270364291,-1955.2006530984568,-2204.78987434825,1246.0954380096127,169.03826348512783,28.17304391418797,36.0,4.0,0.13565434743516316,0.2438652644413961,376,,,1027.1005343275797,1161.556270364291,-1955.2006530984568,-2204.78987434825,2316.181502636264,255.26292179259084,41.409113935184784,1246.0954380096127,169.03826348512783,28.17304391418797,36.0,38.0,4.0,0.11020851410049345,0.2438652644413961
377,377,,,1027.1005343275797,1161.556270364291,-1955.2006530984568,-1350.8784278244982,124.19501465076216,4.529655542052381,0.9444984712314336,23.0,4.0,0.036472120517798766,0.1524157902758726,377,,,1027.1005343275797,1161.556270364291,-1955.2006530984568,-1350.8784278244982,813.9943716771576,29.322638260599003,5.445077228045292,124.19501465076216,4.529655542052381,0.9444984712314336,23.0,29.0,4.0,0.0360231462045401,0.1524157902758726
378,378,,,1424.8948607607251,513.0024620684645,-4427.026664296543,-3058.701320872002,162561.40673954997,5195.100435028843,1107.5991342874927,22.0,4.0,0.03195777238414432,0.09525986892242039,378,,,1424.8948607607251,513.0024620684645,-4427.026664296543,-3058.701320872002,58486.1836066402,1765.955600776068,394.8796768581768,162561.40673954997,5195.100435028843,1107.5991342874927,22.0,20.0,4.0,0.03019440647133575,0.09525986892242039
379,379,,,1424.8948607607251,513.0024620684645,-4427.026664296543,-2204.78987434825,55587.85770329267,972.975948154199,293.363286369797,11.0,4.0,0.01750338991920831,0.1524157902758726,379,,,1424.8948607607251,513.0024620684645,-4427.026664296543,-2204.78987434825,29335.211624158877,428.8746339830007,135.62206740573336,55587.85770329267,972.975948154199,293.363286369797,11.0,10.0,4.0,0.014619790014734476,0.1524157902758726
380,380,,,1424.8948607607251,513.0024620684645,-4427.026664296543,-1350.8784278244982,8914.976235175634,643.3543249702702,103.01914030000744,39.0,4.0,0.07216556814047362,0.09525986892242039,380,,,1424.8948607607251,513.0024620684645,-4427.026664296543,-1350.8784278244982,12402.957822421036,603.0715242151348,101.93769291920655,8914.976235175634,643.3543249702702,103.01914030000744,39.0,35.0,4.0,0.048623202049833,0.09525986892242039
381,381,,,1424.8948607607251,513.0024620684645,-3191.1136586975,-3058.701320872002,165810.15133498108,4158.929435548006,1073.8309627952826,15.0,4.0,0.025082477773908127,0.1524157902758726,381,,,1424.8948607607251,513.0024620684645,-3191.1136586975,-3058.701320872002,43262.96684075179,1048.2536234684037,254.23884776451013,165810.15133498108,4158.929435548006,1073.8309627952826,15.0,17.0,4.0,0.024229813626211957,0.1524157902758726
382,382,,,1424.8948607607251,513.0024620684645,-3191.1136586975,-2204.78987434825,66734.54841291839,2126.249150875846,515.6911667906456,17.0,4.0,0.03186129525773864,0.2438652644413961,382,,,1424.8948607607251,513.0024620684645,-3191.1136586975,-2204.78987434825,25467.41982665657,396.3294008720383,114.4104431406172,66734.54841291839,2126.249150875846,515.6911667906456,17.0,12.0,4.0,0.015562212566865652,0.2438652644413961
383,383,,,1424.8948607607251,513.0024620684645,-3191.1136586975,-1350.8784278244982,13624.662433239617,859.1848676281433,134.18213293525116,41.0,4.0,0.06306100219643018,0.1524157902758726,383,,,1424.8948607607251,513.0024620684645,-3191.1136586975,-1350.8784278244982,11334.028524178497,907.2875384679032,162.95365237165691,13624.662433239617,859.1848676281433,134.18213293525116,41.0,31.0,4.0,0.08004987251729759,0.1524157902758726
384,384,,,1424.8948607607251,513.0024620684645,-1955.2006530984568,-3058.701320872002,159817.1715519867,3981.181423089461,848.7907313443217,22.0,4.0,0.024910848968406552,0.09525986892242039,384,,,1424.8948607607251,513.0024620684645,-1955.2006530984568,-3058.701320872002,24944.01817866681,642.0245364691636,160.5061341172909,159817.1715519867,3981.181423089461,848.7907313443217,22.0,16.0,4.0,0.02573861724564691,0.09525986892242039
385,385,,,1424.8948607607251,513.0024620684645,-1955.2006530984568,-2204.78987434825,70536.52015059513,1711.9617247226288,442.0266166130178,15.0,4.0,0.024270572478874756,0.1524157902758726,385,,,1424.8948607607251,513.0024620684645,-1955.2006530984568,-2204.78987434825,16192.056380782593,458.12597894105073,111.11187064784966,70536.52015059513,1711.9617247226288,442.0266166130178,15.0,17.0,4.0,0.028293254924975048,0.1524157902758726
386,386,,,1424.8948607607251,513.0024620684645,-1955.2006530984568,-1350.8784278244982,13346.98365958347,415.774868202916,111.12050763188589,14.0,4.0,0.03115122328814565,0.09525986892242039,386,,,1424.8948607607251,513.0024620684645,-1955.2006530984568,-1350.8784278244982,5157.205792007248,241.46659863527572,55.396236931140166,13346.98365958347,415.774868202916,111.12050763188589,14.0,19.0,4.0,0.04682120674910937,0.09525986892242039
387,387,,,1424.8948607607251,837.279366216378,-4427.026664296543,-3058.701320872002,91728.9821467157,1229.0043538785317,388.64530125197535,10.0,4.0,0.013398212049413168,0.1524157902758726,387,,,1424.8948607607251,837.279366216378,-4427.026664296543,-3058.701320872002,44556.99809721042,1483.3252239120834,290.90401006661926,91728.9821467157,1229.0043538785317,388.64530125197535,10.0,26.0,4.0,0.03329051074481946,0.1524157902758726
388,388,,,1424.8948607607251,837.279366216378,-4427.026664296543,-2204.78987434825,24237.64013531586,5592.835673226846,862.9932801663939,42.0,4.0,0.23075000874683796,0.2438652644413961,388,,,1424.8948607607251,837.279366216378,-4427.026664296543,-2204.78987434825,25958.2994751922,4979.601272794537,777.6830634776138,24237.64013531586,5592.835673226846,862.9932801663939,42.0,41.0,4.0,0.1918307968344936,0.2438652644413961
389,389,,,1424.8948607607251,837.279366216378,-4427.026664296543,-1350.8784278244982,1102.330769803332,137.8833011565247,22.367625063812355,38.0,4.0,0.12508341863769676,0.1524157902758726,389,,,1424.8948607607251,837.279366216378,-4427.026664296543,-1350.8784278244982,6781.100240267396,622.9479686855401,105.29742524181418,1102.330769803332,137.8833011565247,22.367625063812355,38.0,35.0,4.0,0.0918653237105039,0.1524157902758726
390,390,,,1424.8948607607251,837.279366216378,-3191.1136586975,-3058.701320872002,108817.80299814534,2661.7767116142086,580.8472982877502,21.0,4.0,0.024460856939554045,0.2438652644413961,390,,,1424.8948607607251,837.279366216378,-3191.1136586975,-3058.701320872002,34261.15371659133,730.2639629505177,167.53404297951772,108817.80299814534,2661.7767116142086,580.8472982877502,21.0,19.0,4.0,0.02131463432292064,0.2438652644413961
391,391,,,1424.8948607607251,837.279366216378,-3191.1136586975,-2204.78987434825,35375.93170106668,1666.1909223161365,382.25041321162456,19.0,4.0,0.04709956295697779,0.3901844231062337,391,,,1424.8948607607251,837.279366216378,-3191.1136586975,-2204.78987434825,17406.365298035755,639.560920056719,159.89023001417976,35375.93170106668,1666.1909223161365,382.25041321162456,19.0,16.0,4.0,0.03674293335259896,0.3901844231062337
392,392,,,1424.8948607607251,837.279366216378,-3191.1136586975,-1350.8784278244982,1140.9567949844363,98.25483112392172,15.535452873339722,40.0,4.0,0.08611617158146817,0.2438652644413961,392,,,1424.8948607607251,837.279366216378,-3191.1136586975,-1350.8784278244982,3379.396898554358,135.2024095415751,25.550853735979565,1140.9567949844363,98.25483112392172,15.535452873339722,40.0,28.0,4.0,0.04000785157831332,0.2438652644413961
393,393,,,1424.8948607607251,837.279366216378,-1955.2006530984568,-3058.701320872002,113353.5840728242,2483.656230962365,827.8854103207885,9.0,4.0,0.021910698733325767,0.1524157902758726,393,,,1424.8948607607251,837.279366216378,-1955.2006530984568,-3058.701320872002,21304.98588492224,438.0754010533612,146.02513368445372,113353.5840728242,2483.656230962365,827.8854103207885,9.0,9.0,4.0,0.020562107077639124,0.1524157902758726
394,394,,,1424.8948607607251,837.279366216378,-1955.2006530984568,-2204.78987434825,39073.18456560544,3700.907884893116,712.240054529683,27.0,4.0,0.09471733430581127,0.2438652644413961,394,,,1424.8948607607251,837.279366216378,-1955.2006530984568,-2204.78987434825,10070.707703363609,725.5917178203231,142.30024338719758,39073.18456560544,3700.907884893116,712.240054529683,27.0,26.0,4.0,0.07204972472569887,0.2438652644413961
395,395,,,1424.8948607607251,837.279366216378,-1955.2006530984568,-1350.8784278244982,4816.169584882909,313.40897964680863,54.55750053238346,33.0,4.0,0.06507432392549946,0.1524157902758726,395,,,1424.8948607607251,837.279366216378,-1955.2006530984568,-1350.8784278244982,3100.1292733521705,195.09529013854905,33.458566226728415,4816.169584882909,313.40897964680863,54.55750053238346,33.0,34.0,4.0,0.0629313402558831,0.1524157902758726
396,396,,,1424.8948607607251,1161.556270364291,-4427.026664296543,-3058.701320872002,32791.057712736714,9665.706965557343,1547.7518116156682,39.0,4.0,0.2947665503880037,0.09525986892242039,396,,,1424.8948607607251,1161.556270364291,-4427.026664296543,-3058.701320872002,30862.96061972295,6114.6814998511245,943.515839378257,32791.057712736714,9665.706965557343,1547.7518116156682,39.0,42.0,4.0,0.1981236205817384,0.09525986892242039
397,397,,,1424.8948607607251,1161.556270364291,-4427.026664296543,-2204.78987434825,3241.4597714305182,286.4125232081631,47.085928766994165,37.0,4.0,0.08835911700417735,0.1524157902758726,397,,,1424.8948607607251,1161.556270364291,-4427.026664296543,-2204.78987434825,13885.219581665877,676.3771425998631,103.1465472521314,3241.4597714305182,286.4125232081631,47.085928766994165,37.0,43.0,4.0,0.048712023502527485,0.1524157902758726
398,398,,,1424.8948607607251,1161.556270364291,-4427.026664296543,-1350.8784278244982,677.1532734833075,62.63691099949452,14.006039089547404,20.0,4.0,0.09250034438626778,0.09525986892242039,398,,,1424.8948607607251,1161.556270364291,-4427.026664296543,-1350.8784278244982,7895.056554193484,433.6992159256583,99.49742390067212,677.1532734833075,62.63691099949452,14.006039089547404,20.0,19.0,4.0,0.054933009402611255,0.09525986892242039
399,399,,,1424.8948607607251,1161.556270364291,-3191.1136586975,-3058.701320872002,62898.83330071368,2994.533718939763,576.2982829090944,27.0,4.0,0.04760873233726237,0.1524157902758726,399,,,1424.8948607607251,1161.556270364291,-3191.1136586975,-3058.701320872002,21446.503230783223,754.1616624913787,168.6356743354976,62898.83330071368,2994.533718939763,576.2982829090944,27.0,20.0,4.0,0.03516478441151625,0.1524157902758726
400,400,,,1424.8948607607251,1161.556270364291,-3191.1136586975,-2204.78987434825,4288.53185889641,348.29813907611464,62.556192464129225,31.0,4.0,0.08121617153282475,0.2438652644413961,400,,,1424.8948607607251,1161.556270364291,-3191.1136586975,-2204.78987434825,7818.828696762103,447.1268721476744,102.57793950700756,4288.53185889641,348.29813907611464,62.556192464129225,31.0,19.0,4.0,0.057185914858684204,0.2438652644413961
401,401,,,1424.8948607607251,1161.556270364291,-3191.1136586975,-1350.8784278244982,284.4351070051485,24.5913120519532,4.647321150160974,28.0,4.0,0.08645666954012142,0.1524157902758726,401,,,1424.8948607607251,1161.556270364291,-3191.1136586975,-1350.8784278244982,2305.16686618944,138.40244914959337,28.25128163066661,284.4351070051485,24.5913120519532,4.647321150160974,28.0,24.0,4.0,0.06004009999431398,0.1524157902758726
402,402,,,1424.8948607607251,1161.556270364291,-1955.2006530984568,-3058.701320872002,68331.44976571972,2666.488367088876,666.6220917722189,16.0,4.0,0.03902285662357761,0.09525986892242039,402,,,1424.8948607607251,1161.556270364291,-1955.2006530984568,-3058.701320872002,12745.497971654317,361.9686846691584,114.4645485209812,68331.44976571972,2666.488367088876,666.6220917722189,16.0,10.0,4.0,0.02839972871002515,0.09525986892242039
403,403,,,1424.8948607607251,1161.556270364291,-1955.2006530984568,-2204.78987434825,16644.911246145937,1867.8763287743272,284.8484696961992,43.0,4.0,0.11221906209964481,0.1524157902758726,403,,,1424.8948607607251,1161.556270364291,-1955.2006530984568,-2204.78987434825,5074.179309644149,553.4625556483725,97.83928155795029,16644.911246145937,1867.8763287743272,284.8484696961992,43.0,32.0,4.0,0.10907429987671971,0.1524157902758726
404,404,,,1424.8948607607251,1161.556270364291,-1955.2006530984568,-1350.8784278244982,268.4973092789615,3.342109583329039,0.7473184216577229,20.0,4.0,0.012447460245706511,0.09525986892242039,404,,,1424.8948607607251,1161.556270364291,-1955.2006530984568,-1350.8784278244982,676.6066269047099,6.496834126061194,1.166865855429079,268.4973092789615,3.342109583329039,0.7473184216577229,20.0,31.0,4.0,0.009602084679221119,0.09525986892242039
405,405,,,478.078291736509,395.8971353974435,-5056.134605422254,-4192.536531064034,116752.84416159254,4710.056193084657,1216.1312797011988,15.0,5.0,0.04034211095162421,0.09525986892242039,405,,,478.078291736509,395.8971353974435,-5056.134605422254,-4192.536531064034,38010.28584922792,1154.3793731581711,298.0594724964636,116752.84416159254,4710.056193084657,1216.1312797011988,15.0,15.0,5.0,0.03037018394802783,0.09525986892242039
406,406,,,478.078291736509,395.8971353974435,-5056.134605422254,-3022.08719381919,20222.28987876821,1227.916272818256,250.6473596054057,24.0,5.0,0.060720931218945194,0.1524157902758726,406,,,478.078291736509,395.8971353974435,-5056.134605422254,-3022.08719381919,11910.975002868743,533.7799379272042,95.86970696724867,20222.28987876821,1227.916272818256,250.6473596054057,24.0,31.0,5.0,0.04481412628257921,0.1524157902758726
407,407,,,478.078291736509,395.8971353974435,-5056.134605422254,-1851.6378565743464,1315.0094922448918,64.81005178477936,12.710296874136496,26.0,5.0,0.0492848547230942,0.09525986892242039,407,,,478.078291736509,395.8971353974435,-5056.134605422254,-1851.6378565743464,6305.9961758654645,202.4025778723133,46.434335939870266,1315.0094922448918,64.81005178477936,12.710296874136496,26.0,19.0,5.0,0.03209684437281388,0.09525986892242039
408,408,,,478.078291736509,395.8971353974435,-3644.59069779284,-4192.536531064034,135078.46674199894,4814.108009574111,1167.5926950944738,17.0,5.0,0.03563934449129556,0.1524157902758726,408,,,478.078291736509,395.8971353974435,-3644.59069779284,-4192.536531064034,31873.579576418422,1150.1408168444011,278.95012189315537,135078.46674199894,4814.108009574111,1167.5926950944738,17.0,17.0,5.0,0.03608445716261281,0.1524157902758726
409,409,,,478.078291736509,395.8971353974435,-3644.59069779284,-3022.08719381919,42539.20583825695,2165.4068138648736,360.9011356441456,36.0,5.0,0.050903790308126765,0.2438652644413961,409,,,478.078291736509,395.8971353974435,-3644.59069779284,-3022.08719381919,15183.042113072932,424.9174106131758,90.59269633470014,42539.20583825695,2165.4068138648736,360.9011356441456,36.0,22.0,5.0,0.027986315749418397,0.2438652644413961
410,410,,,478.078291736509,395.8971353974435,-3644.59069779284,-1851.6378565743464,1279.738900383689,57.13856474109014,9.393522179516816,37.0,5.0,0.044648611309665555,0.1524157902758726,410,,,478.078291736509,395.8971353974435,-3644.59069779284,-1851.6378565743464,3626.944717137033,87.06645351810462,21.116716723710336,1279.738900383689,57.13856474109014,9.393522179516816,37.0,17.0,5.0,0.024005453710590728,0.1524157902758726
411,411,,,478.078291736509,395.8971353974435,-2233.0467901634265,-4192.536531064034,149180.95277926757,11197.729468524476,2715.8483156363486,17.0,5.0,0.07506138860161966,0.09525986892242039,411,,,478.078291736509,395.8971353974435,-2233.0467901634265,-4192.536531064034,21395.10206795199,1387.0832540995386,310.1612446618182,149180.95277926757,11197.729468524476,2715.8483156363486,17.0,20.0,5.0,0.06483181289316069,0.09525986892242039
412,412,,,478.078291736509,395.8971353974435,-2233.0467901634265,-3022.08719381919,65461.93187842263,2886.706379882204,771.5047321238366,14.0,5.0,0.04409748226256842,0.1524157902758726,412,,,478.078291736509,395.8971353974435,-2233.0467901634265,-3022.08719381919,13394.716899426669,519.7901915250663,129.9475478812666,65461.93187842263,2886.706379882204,771.5047321238366,14.0,16.0,5.0,0.03880561234909823,0.1524157902758726
413,413,,,478.078291736509,395.8971353974435,-2233.0467901634265,-1851.6378565743464,8075.544498095548,513.7764531610214,81.23519000758219,40.0,5.0,0.06362127696555757,0.09525986892242039,413,,,478.078291736509,395.8971353974435,-2233.0467901634265,-1851.6378565743464,3886.28125849624,87.71139909666789,21.2731390027216,8075.544498095548,513.7764531610214,81.23519000758219,40.0,17.0,5.0,0.02256949336976372,0.09525986892242039
