,te_value,ti_value,te_ddrho,ti_ddrho,te_transp_flux,ti_transp_flux,ft
1304,417.8554384190045,1143.8949214680401,-11318.427299194187,-274.8595464282587,1277576.4079537739,31024.988077861894,2
1305,417.8554384190045,1143.8949214680401,-8848.227664830209,-2163.9646315758027,772636.9014009683,188959.75454244952,2
1306,417.8554384190045,1143.8949214680401,-8848.227664830209,-1691.688360288916,772636.9014009683,147720.07483770067,2
1307,417.8554384190045,1143.8949214680401,-8848.227664830209,-1219.4120890020297,772636.9014009683,106480.39513294924,2
1308,417.8554384190045,1143.8949214680401,-8848.227664830209,-747.1358177151442,772636.9014009683,65240.715428200376,2
1309,417.8554384190045,1143.8949214680401,-8848.227664830209,-274.8595464282587,772636.9014009683,24001.03572345156,2
1310,417.8554384190045,1143.8949214680401,-6378.028030466229,-2163.9646315758027,397179.12184290605,134756.63135421553,2
1311,417.8554384190045,1143.8949214680401,-6378.028030466229,-1691.688360288916,397179.12184290605,105346.55761340572,2
1312,417.8554384190045,1143.8949214680401,-6378.028030466229,-1219.4120890020297,397179.12184290605,75936.48387259404,2
1313,417.8554384190045,1143.8949214680401,-6378.028030466229,-747.1358177151442,397179.12184290605,46526.41013178421,2
1314,417.8554384190045,1143.8949214680401,-6378.028030466229,-274.8595464282587,397179.12184290605,17116.336390974404,2
1315,417.8554384190045,1143.8949214680401,-3907.82839610225,-2163.9646315758027,147480.12600915306,81667.29554001667,2
1316,417.8554384190045,1143.8949214680401,-3907.82839610225,-1691.688360288916,147480.12600915306,63843.74830595869,2
1317,417.8554384190045,1143.8949214680401,-3907.82839610225,-1219.4120890020297,147480.12600915306,46020.20107189959,2
1318,417.8554384190045,1143.8949214680401,-3907.82839610225,-747.1358177151442,147480.12600915306,28196.653837841597,2
1319,417.8554384190045,1143.8949214680401,-3907.82839610225,-274.8595464282587,147480.12600915306,10373.106603783626,2
1320,417.8554384190045,1143.8949214680401,-1437.6287617382704,-2163.9646315758027,19737.79914309275,29709.964343754542,2
1321,417.8554384190045,1143.8949214680401,-1437.6287617382704,-1691.688360288916,19737.79914309275,23225.88832162624,2
1322,417.8554384190045,1143.8949214680401,-1437.6287617382704,-1219.4120890020297,19737.79914309275,16741.812299497535,2
1323,417.8554384190045,1143.8949214680401,-1437.6287617382704,-747.1358177151442,19737.79914309275,10257.736277369233,2
1324,417.8554384190045,1143.8949214680401,-1437.6287617382704,-274.8595464282587,19737.79914309275,3773.6602552409367,2
1325,417.8554384190045,1586.923519533736,-11318.427299194187,-2163.9646315758027,1277576.4079537739,244259.2144532736,2
1326,417.8554384190045,1586.923519533736,-11318.427299194187,-1691.688360288916,1277576.4079537739,190950.6578594218,2
1327,417.8554384190045,1586.923519533736,-11318.427299194187,-1219.4120890020297,1277576.4079537739,137642.10126556666,2
1328,417.8554384190045,1586.923519533736,-11318.427299194187,-747.1358177151442,1277576.4079537739,84333.54467171487,2
1329,417.8554384190045,1586.923519533736,-11318.427299194187,-274.8595464282587,1277576.4079537739,31024.98807786313,2
1330,417.8554384190045,1586.923519533736,-8848.227664830209,-2163.9646315758027,772636.9014009683,188959.75454245045,2
1331,417.8554384190045,1586.923519533736,-8848.227664830209,-1691.688360288916,772636.9014009683,147720.0748377016,2
1332,417.8554384190045,1586.923519533736,-8848.227664830209,-1219.4120890020297,772636.9014009683,106480.39513295019,2
1333,417.8554384190045,1586.923519533736,-8848.227664830209,-747.1358177151442,772636.9014009683,65240.71542820133,2
1334,417.8554384190045,1586.923519533736,-8848.227664830209,-274.8595464282587,772636.9014009683,24001.035723452515,2
1335,417.8554384190045,1586.923519533736,-6378.028030466229,-2163.9646315758027,397179.12184290605,134756.6313542162,2
1336,417.8554384190045,1586.923519533736,-6378.028030466229,-1691.688360288916,397179.12184290605,105346.55761340637,2
1337,417.8554384190045,1586.923519533736,-6378.028030466229,-1219.4120890020297,397179.12184290605,75936.48387259472,2
1338,417.8554384190045,1586.923519533736,-6378.028030466229,-747.1358177151442,397179.12184290605,46526.41013178489,2
1339,417.8554384190045,1586.923519533736,-6378.028030466229,-274.8595464282587,397179.12184290605,17116.336390975088,2
1340,417.8554384190045,1586.923519533736,-3907.82839610225,-2163.9646315758027,147480.12600915306,81667.29554001708,2
1341,417.8554384190045,1586.923519533736,-3907.82839610225,-1691.688360288916,147480.12600915306,63843.748305959096,2
1342,417.8554384190045,1586.923519533736,-3907.82839610225,-1219.4120890020297,147480.12600915306,46020.201071899995,2
1343,417.8554384190045,1586.923519533736,-3907.82839610225,-747.1358177151442,147480.12600915306,28196.653837842012,2
1344,417.8554384190045,1586.923519533736,-3907.82839610225,-274.8595464282587,147480.12600915306,10373.106603784041,2
1345,417.8554384190045,1586.923519533736,-1437.6287617382704,-2163.9646315758027,19737.79914309275,29709.964343754687,2
1346,417.8554384190045,1586.923519533736,-1437.6287617382704,-1691.688360288916,19737.79914309275,23225.888321626386,2
1347,417.8554384190045,1586.923519533736,-1437.6287617382704,-1219.4120890020297,19737.79914309275,16741.812299497684,2
1348,417.8554384190045,1586.923519533736,-1437.6287617382704,-747.1358177151442,19737.79914309275,10257.736277369382,2
1349,417.8554384190045,1586.923519533736,-1437.6287617382704,-274.8595464282587,19737.79914309275,3773.6602552410873,2
1350,417.8554384190045,2029.9521175994319,-11318.427299194187,-2163.9646315758027,1277576.4079537739,244259.2144532715,2
1351,417.8554384190045,2029.9521175994319,-11318.427299194187,-1691.688360288916,1277576.4079537739,190950.6578594198,2
1352,417.8554384190045,2029.9521175994319,-11318.427299194187,-1219.4120890020297,1277576.4079537739,137642.1012655647,2
1353,417.8554384190045,2029.9521175994319,-11318.427299194187,-747.1358177151442,1277576.4079537739,84333.54467171278,2
1354,417.8554384190045,2029.9521175994319,-11318.427299194187,-274.8595464282587,1277576.4079537739,31024.98807786107,2
1355,417.8554384190045,2029.9521175994319,-8848.227664830209,-2163.9646315758027,772636.9014009683,188959.75454244882,2
1356,417.8554384190045,2029.9521175994319,-8848.227664830209,-1691.688360288916,772636.9014009683,147720.07483770003,2
1357,417.8554384190045,2029.9521175994319,-8848.227664830209,-1219.4120890020297,772636.9014009683,106480.39513294864,2
1358,417.8554384190045,2029.9521175994319,-8848.227664830209,-747.1358177151442,772636.9014009683,65240.7154281997,2
1359,417.8554384190045,2029.9521175994319,-8848.227664830209,-274.8595464282587,772636.9014009683,24001.03572345092,2
1360,417.8554384190045,2029.9521175994319,-6378.028030466229,-2163.9646315758027,397179.12184290605,134756.63135421503,2
1361,417.8554384190045,2029.9521175994319,-6378.028030466229,-1691.688360288916,397179.12184290605,105346.55761340528,2
1362,417.8554384190045,2029.9521175994319,-6378.028030466229,-1219.4120890020297,397179.12184290605,75936.48387259363,2
1363,417.8554384190045,2029.9521175994319,-6378.028030466229,-747.1358177151442,397179.12184290605,46526.41013178373,2
1364,417.8554384190045,2029.9521175994319,-6378.028030466229,-274.8595464282587,397179.12184290605,17116.33639097395,2
1365,417.8554384190045,2029.9521175994319,-3907.82839610225,-2163.9646315758027,147480.12600915306,81667.29554001636,2
1366,417.8554384190045,2029.9521175994319,-3907.82839610225,-1691.688360288916,147480.12600915306,63843.74830595841,2
1367,417.8554384190045,2029.9521175994319,-3907.82839610225,-1219.4120890020297,147480.12600915306,46020.20107189933,2
1368,417.8554384190045,2029.9521175994319,-3907.82839610225,-747.1358177151442,147480.12600915306,28196.653837841306,2
1369,417.8554384190045,2029.9521175994319,-3907.82839610225,-274.8595464282587,147480.12600915306,10373.10660378335,2
1370,417.8554384190045,2029.9521175994319,-1437.6287617382704,-2163.9646315758027,19737.79914309275,29709.96434375443,2
1371,417.8554384190045,2029.9521175994319,-1437.6287617382704,-1691.688360288916,19737.79914309275,23225.888321626142,2
1372,417.8554384190045,2029.9521175994319,-1437.6287617382704,-1219.4120890020297,19737.79914309275,16741.81229949744,2
1373,417.8554384190045,2029.9521175994319,-1437.6287617382704,-747.1358177151442,19737.79914309275,10257.736277369127,2
1374,417.8554384190045,2029.9521175994319,-1437.6287617382704,-274.8595464282587,19737.79914309275,3773.6602552408362,2
1375,1135.8338057630071,257.83772533664796,-11318.427299194187,-2163.9646315758027,2042097.0771070076,390427.550779824,2
1376,1135.8338057630071,257.83772533664796,-11318.427299194187,-1691.688360288916,2042097.0771070076,305218.3633469902,2
1377,1135.8338057630071,257.83772533664796,-11318.427299194187,-1219.4120890020297,2042097.0771070076,220009.1759141563,2
1378,1135.8338057630071,257.83772533664796,-11318.427299194187,-747.1358177151442,2042097.0771070076,134799.9884813211,2
1379,1135.8338057630071,257.83772533664796,-11318.427299194187,-274.8595464282587,2042097.0771070076,49590.80104848788,2
1380,1135.8338057630071,257.83772533664796,-8848.227664830209,-2163.9646315758027,1242929.6389389904,303976.7827055423,2
1381,1135.8338057630071,257.83772533664796,-8848.227664830209,-1691.688360288916,1242929.6389389904,237635.11547163033,2
1382,1135.8338057630071,257.83772533664796,-8848.227664830209,-1219.4120890020297,1242929.6389389904,171293.44823771832,2
1383,1135.8338057630071,257.83772533664796,-8848.227664830209,-747.1358177151442,1242929.6389389904,104951.78100380526,2
1384,1135.8338057630071,257.83772533664796,-8848.227664830209,-274.8595464282587,1242929.6389389904,38610.11376989377,2
1385,1135.8338057630071,257.83772533664796,-6378.028030466229,-2163.9646315758027,643164.4318356331,218215.579506966,2
1386,1135.8338057630071,257.83772533664796,-6378.028030466229,-1691.688360288916,643164.4318356331,170590.9378088208,2
1387,1135.8338057630071,257.83772533664796,-6378.028030466229,-1219.4120890020297,643164.4318356331,122966.29611067552,2
1388,1135.8338057630071,257.83772533664796,-6378.028030466229,-747.1358177151442,643164.4318356331,75341.65441252953,2
1389,1135.8338057630071,257.83772533664796,-6378.028030466229,-274.8595464282587,643164.4318356331,27717.012714384655,2
1390,1135.8338057630071,257.83772533664796,-3907.82839610225,-2163.9646315758027,240447.65944596293,133148.1779766029,2
1391,1135.8338057630071,257.83772533664796,-3907.82839610225,-1691.688360288916,240447.65944596293,104089.14248874414,2
1392,1135.8338057630071,257.83772533664796,-3907.82839610225,-1219.4120890020297,240447.65944596293,75030.1070008854,2
1393,1135.8338057630071,257.83772533664796,-3907.82839610225,-747.1358177151442,240447.65944596293,45971.0715130262,2
1394,1135.8338057630071,257.83772533664796,-3907.82839610225,-274.8595464282587,240447.65944596293,16912.036025167687,2
1395,1135.8338057630071,257.83772533664796,-1437.6287617382704,-2163.9646315758027,32406.226680043128,48778.88523435625,2
1396,1135.8338057630071,257.83772533664796,-1437.6287617382704,-1691.688360288916,32406.226680043128,38133.09662031733,2
1397,1135.8338057630071,257.83772533664796,-1437.6287617382704,-1219.4120890020297,32406.226680043128,27487.308006278407,2
1398,1135.8338057630071,257.83772533664796,-1437.6287617382704,-747.1358177151442,32406.226680043128,16841.519392239315,2
1399,1135.8338057630071,257.83772533664796,-1437.6287617382704,-274.8595464282587,32406.226680043128,6195.730778200475,2
1400,1135.8338057630071,700.866323402344,-11318.427299194187,-2163.9646315758027,2042097.0771070076,390427.55077982455,2
1401,1135.8338057630071,700.866323402344,-11318.427299194187,-1691.688360288916,2042097.0771070076,305218.3633469893,2
1402,1135.8338057630071,700.866323402344,-11318.427299194187,-1219.4120890020297,2042097.0771070076,220009.17591415683,2
1403,1135.8338057630071,700.866323402344,-11318.427299194187,-747.1358177151442,2042097.0771070076,134799.98848132163,2
1404,1135.8338057630071,700.866323402344,-11318.427299194187,-274.8595464282587,2042097.0771070076,49590.80104848647,2
1405,1135.8338057630071,700.866323402344,-8848.227664830209,-2163.9646315758027,1242929.6389389904,303976.7827055427,2
1406,1135.8338057630071,700.866323402344,-8848.227664830209,-1691.688360288916,1242929.6389389904,237635.1154716297,2
1407,1135.8338057630071,700.866323402344,-8848.227664830209,-1219.4120890020297,1242929.6389389904,171293.44823771872,2
1408,1135.8338057630071,700.866323402344,-8848.227664830209,-747.1358177151442,1242929.6389389904,104951.78100380569,2
1409,1135.8338057630071,700.866323402344,-8848.227664830209,-274.8595464282587,1242929.6389389904,38610.11376989267,2
1410,1135.8338057630071,700.866323402344,-6378.028030466229,-2163.9646315758027,643164.4318356331,218215.57950696629,2
1411,1135.8338057630071,700.866323402344,-6378.028030466229,-1691.688360288916,643164.4318356331,170590.9378088203,2
1412,1135.8338057630071,700.866323402344,-6378.028030466229,-1219.4120890020297,643164.4318356331,122966.29611067582,2
1413,1135.8338057630071,700.866323402344,-6378.028030466229,-747.1358177151442,643164.4318356331,75341.65441252985,2
1414,1135.8338057630071,700.866323402344,-6378.028030466229,-274.8595464282587,643164.4318356331,27717.01271438386,2
1415,1135.8338057630071,700.866323402344,-3907.82839610225,-2163.9646315758027,240447.65944596293,133148.17797660304,2
1416,1135.8338057630071,700.866323402344,-3907.82839610225,-1691.688360288916,240447.65944596293,104089.14248874386,2
1417,1135.8338057630071,700.866323402344,-3907.82839610225,-1219.4120890020297,240447.65944596293,75030.10700088557,2
1418,1135.8338057630071,700.866323402344,-3907.82839610225,-747.1358177151442,240447.65944596293,45971.071513026385,2
1419,1135.8338057630071,700.866323402344,-3907.82839610225,-274.8595464282587,240447.65944596293,16912.036025167203,2
1420,1135.8338057630071,700.866323402344,-1437.6287617382704,-2163.9646315758027,32406.226680043128,48778.88523435632,2
1421,1135.8338057630071,700.866323402344,-1437.6287617382704,-1691.688360288916,32406.226680043128,38133.09662031722,2
1422,1135.8338057630071,700.866323402344,-1437.6287617382704,-1219.4120890020297,32406.226680043128,27487.30800627847,2
1423,1135.8338057630071,700.866323402344,-1437.6287617382704,-747.1358177151442,32406.226680043128,16841.519392239385,2
1424,1135.8338057630071,700.866323402344,-1437.6287617382704,-274.8595464282587,32406.226680043128,6195.730778200298,2
1425,1135.8338057630071,1143.8949214680401,-11318.427299194187,-2163.9646315758027,2042097.0771070076,390427.5507798264,2
1426,1135.8338057630071,1143.8949214680401,-11318.427299194187,-1691.688360288916,2042097.0771070076,305218.3633469939,2
1427,1135.8338057630071,1143.8949214680401,-11318.427299194187,-1219.4120890020297,2042097.0771070076,220009.17591415605,2
1428,1135.8338057630071,1143.8949214680401,-11318.427299194187,-747.1358177151442,2042097.0771070076,134799.9884813235,2
1429,1135.8338057630071,1143.8949214680401,-11318.427299194187,-274.8595464282587,2042097.0771070076,49590.80104849103,2
1430,1135.8338057630071,1143.8949214680401,-8848.227664830209,-2163.9646315758027,1242929.6389389904,303976.7827055442,2
1431,1135.8338057630071,1143.8949214680401,-8848.227664830209,-1691.688360288916,1242929.6389389904,237635.1154716332,2
1432,1135.8338057630071,1143.8949214680401,-8848.227664830209,-1219.4120890020297,1242929.6389389904,171293.4482377181,2
1433,1135.8338057630071,1143.8949214680401,-8848.227664830209,-747.1358177151442,1242929.6389389904,104951.78100380712,2
1434,1135.8338057630071,1143.8949214680401,-8848.227664830209,-274.8595464282587,1242929.6389389904,38610.11376989621,2
1435,1135.8338057630071,1143.8949214680401,-6378.028030466229,-2163.9646315758027,643164.4318356331,218215.57950696736,2
1436,1135.8338057630071,1143.8949214680401,-6378.028030466229,-1691.688360288916,643164.4318356331,170590.93780882287,2
1437,1135.8338057630071,1143.8949214680401,-6378.028030466229,-1219.4120890020297,643164.4318356331,122966.2961106754,2
1438,1135.8338057630071,1143.8949214680401,-6378.028030466229,-747.1358177151442,643164.4318356331,75341.65441253087,2
1439,1135.8338057630071,1143.8949214680401,-6378.028030466229,-274.8595464282587,643164.4318356331,27717.01271438641,2
1440,1135.8338057630071,1143.8949214680401,-3907.82839610225,-2163.9646315758027,240447.65944596293,133148.17797660368,2
1441,1135.8338057630071,1143.8949214680401,-3907.82839610225,-1691.688360288916,240447.65944596293,104089.14248874542,2
1442,1135.8338057630071,1143.8949214680401,-3907.82839610225,-1219.4120890020297,240447.65944596293,75030.10700088531,2
1443,1135.8338057630071,1143.8949214680401,-3907.82839610225,-747.1358177151442,240447.65944596293,45971.07151302702,2
1444,1135.8338057630071,1143.8949214680401,-3907.82839610225,-274.8595464282587,240447.65944596293,16912.036025168756,2
1445,1135.8338057630071,1143.8949214680401,-1437.6287617382704,-2163.9646315758027,32406.226680043128,48778.88523435655,2
1446,1135.8338057630071,1143.8949214680401,-1437.6287617382704,-1691.688360288916,32406.226680043128,38133.0966203178,2
1447,1135.8338057630071,1143.8949214680401,-1437.6287617382704,-1219.4120890020297,32406.226680043128,27487.308006278377,2
1448,1135.8338057630071,1143.8949214680401,-1437.6287617382704,-747.1358177151442,32406.226680043128,16841.519392239614,2
1449,1135.8338057630071,1143.8949214680401,-1437.6287617382704,-274.8595464282587,32406.226680043128,6195.730778200867,2
1450,1135.8338057630071,1586.923519533736,-11318.427299194187,-2163.9646315758027,2042097.0771070076,390427.55077982834,2
1451,1135.8338057630071,1586.923519533736,-11318.427299194187,-1691.688360288916,2042097.0771070076,305218.3633469959,2
1452,1135.8338057630071,1586.923519533736,-11318.427299194187,-1219.4120890020297,2042097.0771070076,220009.17591415803,2
1453,1135.8338057630071,1586.923519533736,-11318.427299194187,-747.1358177151442,2042097.0771070076,134799.98848132548,2
1454,1135.8338057630071,1586.923519533736,-11318.427299194187,-274.8595464282587,2042097.0771070076,49590.801048493006,2
1455,1135.8338057630071,1586.923519533736,-8848.227664830209,-2163.9646315758027,1242929.6389389904,303976.78270554566,2
1456,1135.8338057630071,1586.923519533736,-8848.227664830209,-1691.688360288916,1242929.6389389904,237635.11547163475,2
1457,1135.8338057630071,1586.923519533736,-8848.227664830209,-1219.4120890020297,1242929.6389389904,171293.44823771965,2
1458,1135.8338057630071,1586.923519533736,-8848.227664830209,-747.1358177151442,1242929.6389389904,104951.78100380866,2
1459,1135.8338057630071,1586.923519533736,-8848.227664830209,-274.8595464282587,1242929.6389389904,38610.11376989775,2
1460,1135.8338057630071,1586.923519533736,-6378.028030466229,-2163.9646315758027,643164.4318356331,218215.57950696847,2
1461,1135.8338057630071,1586.923519533736,-6378.028030466229,-1691.688360288916,643164.4318356331,170590.93780882398,2
1462,1135.8338057630071,1586.923519533736,-6378.028030466229,-1219.4120890020297,643164.4318356331,122966.29611067649,2
1463,1135.8338057630071,1586.923519533736,-6378.028030466229,-747.1358177151442,643164.4318356331,75341.65441253198,2
1464,1135.8338057630071,1586.923519533736,-6378.028030466229,-274.8595464282587,643164.4318356331,27717.01271438751,2
1465,1135.8338057630071,1586.923519533736,-3907.82839610225,-2163.9646315758027,240447.65944596293,133148.17797660438,2
1466,1135.8338057630071,1586.923519533736,-3907.82839610225,-1691.688360288916,240447.65944596293,104089.14248874609,2
1467,1135.8338057630071,1586.923519533736,-3907.82839610225,-1219.4120890020297,240447.65944596293,75030.10700088598,2
1468,1135.8338057630071,1586.923519533736,-3907.82839610225,-747.1358177151442,240447.65944596293,45971.071513027695,2
1469,1135.8338057630071,1586.923519533736,-3907.82839610225,-274.8595464282587,240447.65944596293,16912.03602516943,2
1470,1135.8338057630071,1586.923519533736,-1437.6287617382704,-2163.9646315758027,32406.226680043128,48778.8852343568,2
1471,1135.8338057630071,1586.923519533736,-1437.6287617382704,-1691.688360288916,32406.226680043128,38133.09662031804,2
1472,1135.8338057630071,1586.923519533736,-1437.6287617382704,-1219.4120890020297,32406.226680043128,27487.30800627862,2
1473,1135.8338057630071,1586.923519533736,-1437.6287617382704,-747.1358177151442,32406.226680043128,16841.519392239865,2
1474,1135.8338057630071,1586.923519533736,-1437.6287617382704,-274.8595464282587,32406.226680043128,6195.730778201114,2
1475,1135.8338057630071,2029.9521175994319,-11318.427299194187,-2163.9646315758027,2042097.0771070076,390427.5507798251,2
1476,1135.8338057630071,2029.9521175994319,-11318.427299194187,-1691.688360288916,2042097.0771070076,305218.36334699264,2
1477,1135.8338057630071,2029.9521175994319,-11318.427299194187,-1219.4120890020297,2042097.0771070076,220009.17591415488,2
1478,1135.8338057630071,2029.9521175994319,-11318.427299194187,-747.1358177151442,2042097.0771070076,134799.98848132213,2
1479,1135.8338057630071,2029.9521175994319,-11318.427299194187,-274.8595464282587,2042097.0771070076,49590.80104848971,2
1480,1135.8338057630071,2029.9521175994319,-8848.227664830209,-2163.9646315758027,1242929.6389389904,303976.7827055431,2
1481,1135.8338057630071,2029.9521175994319,-8848.227664830209,-1691.688360288916,1242929.6389389904,237635.11547163225,2
1482,1135.8338057630071,2029.9521175994319,-8848.227664830209,-1219.4120890020297,1242929.6389389904,171293.44823771715,2
1483,1135.8338057630071,2029.9521175994319,-8848.227664830209,-747.1358177151442,1242929.6389389904,104951.78100380604,2
1484,1135.8338057630071,2029.9521175994319,-8848.227664830209,-274.8595464282587,1242929.6389389904,38610.113769895186,2
1485,1135.8338057630071,2029.9521175994319,-6378.028030466229,-2163.9646315758027,643164.4318356331,218215.57950696658,2
1486,1135.8338057630071,2029.9521175994319,-6378.028030466229,-1691.688360288916,643164.4318356331,170590.93780882217,2
1487,1135.8338057630071,2029.9521175994319,-6378.028030466229,-1219.4120890020297,643164.4318356331,122966.29611067471,2
1488,1135.8338057630071,2029.9521175994319,-6378.028030466229,-747.1358177151442,643164.4318356331,75341.6544125301,2
1489,1135.8338057630071,2029.9521175994319,-6378.028030466229,-274.8595464282587,643164.4318356331,27717.012714385673,2
1490,1135.8338057630071,2029.9521175994319,-3907.82839610225,-2163.9646315758027,240447.65944596293,133148.17797660324,2
1491,1135.8338057630071,2029.9521175994319,-3907.82839610225,-1691.688360288916,240447.65944596293,104089.142488745,2
1492,1135.8338057630071,2029.9521175994319,-3907.82839610225,-1219.4120890020297,240447.65944596293,75030.1070008849,2
1493,1135.8338057630071,2029.9521175994319,-3907.82839610225,-747.1358177151442,240447.65944596293,45971.071513026545,2
1494,1135.8338057630071,2029.9521175994319,-3907.82839610225,-274.8595464282587,240447.65944596293,16912.03602516831,2
1495,1135.8338057630071,2029.9521175994319,-1437.6287617382704,-2163.9646315758027,32406.226680043128,48778.885234356385,2
1496,1135.8338057630071,2029.9521175994319,-1437.6287617382704,-1691.688360288916,32406.226680043128,38133.096620317636,2
1497,1135.8338057630071,2029.9521175994319,-1437.6287617382704,-1219.4120890020297,32406.226680043128,27487.308006278225,2
1498,1135.8338057630071,2029.9521175994319,-1437.6287617382704,-747.1358177151442,32406.226680043128,16841.519392239443,2
1499,1135.8338057630071,2029.9521175994319,-1437.6287617382704,-274.8595464282587,32406.226680043128,6195.730778200702,2
1500,1853.8121731070098,257.83772533664796,-11318.427299194187,-2163.9646315758027,2590003.7580084563,495181.56364159565,2
1501,1853.8121731070098,257.83772533664796,-11318.427299194187,-1691.688360288916,2590003.7580084563,387110.24903958087,2
1502,1853.8121731070098,257.83772533664796,-11318.427299194187,-1219.4120890020297,2590003.7580084563,279038.9344375661,2
1503,1853.8121731070098,257.83772533664796,-11318.427299194187,-747.1358177151442,2590003.7580084563,170967.61983554956,2
1504,1853.8121731070098,257.83772533664796,-11318.427299194187,-274.8595464282587,2590003.7580084563,62896.30523353556,2
1505,1853.8121731070098,257.83772533664796,-8848.227664830209,-2163.9646315758027,1578854.1393363564,386132.0758643125,2
1506,1853.8121731070098,257.83772533664796,-8848.227664830209,-1691.688360288916,1578854.1393363564,301860.35794780194,2
1507,1853.8121731070098,257.83772533664796,-8848.227664830209,-1219.4120890020297,1578854.1393363564,217588.6400312914,2
1508,1853.8121731070098,257.83772533664796,-8848.227664830209,-747.1358177151442,1578854.1393363564,133316.92211477953,2
1509,1853.8121731070098,257.83772533664796,-8848.227664830209,-274.8595464282587,1578854.1393363564,49045.20419826963,2
1510,1853.8121731070098,257.83772533664796,-6378.028030466229,-2163.9646315758027,818272.3983668421,277626.9593990963,2
1511,1853.8121731070098,257.83772533664796,-6378.028030466229,-1691.688360288916,818272.3983668421,217036.03139569316,2
1512,1853.8121731070098,257.83772533664796,-6378.028030466229,-1219.4120890020297,818272.3983668421,156445.10339229,2
1513,1853.8121731070098,257.83772533664796,-6378.028030466229,-747.1358177151442,818272.3983668421,95854.17538888584,2
1514,1853.8121731070098,257.83772533664796,-6378.028030466229,-274.8595464282587,818272.3983668421,35263.247385483126,2
1515,1853.8121731070098,257.83772533664796,-3907.82839610225,-2163.9646315758027,306398.0520473474,169668.28647734397,2
1516,1853.8121731070098,257.83772533664796,-3907.82839610225,-1691.688360288916,306398.0520473474,132638.88935877656,2
1517,1853.8121731070098,257.83772533664796,-3907.82839610225,-1219.4120890020297,306398.0520473474,95609.49224020913,2
1518,1853.8121731070098,257.83772533664796,-3907.82839610225,-747.1358177151442,306398.0520473474,58580.095121641105,2
1519,1853.8121731070098,257.83772533664796,-3907.82839610225,-274.8595464282587,306398.0520473474,21550.69800307397,2
1520,1853.8121731070098,257.83772533664796,-1437.6287617382704,-2163.9646315758027,41361.169474080445,62258.15053553904,2
1521,1853.8121731070098,257.83772533664796,-1437.6287617382704,-1691.688360288916,41361.169474080445,48670.56838973911,2
1522,1853.8121731070098,257.83772533664796,-1437.6287617382704,-1219.4120890020297,41361.169474080445,35082.98624393918,2
1523,1853.8121731070098,257.83772533664796,-1437.6287617382704,-747.1358177151442,41361.169474080445,21495.404098139043,2
1524,1853.8121731070098,257.83772533664796,-1437.6287617382704,-274.8595464282587,41361.169474080445,7907.821952339216,2
1525,1853.8121731070098,700.866323402344,-11318.427299194187,-2163.9646315758027,2590003.7580084563,495181.56364159635,2
1526,1853.8121731070098,700.866323402344,-11318.427299194187,-1691.688360288916,2590003.7580084563,387110.2490395798,2
1527,1853.8121731070098,700.866323402344,-11318.427299194187,-1219.4120890020297,2590003.7580084563,279038.9344375667,2
1528,1853.8121731070098,700.866323402344,-11318.427299194187,-747.1358177151442,2590003.7580084563,170967.61983555026,2
1529,1853.8121731070098,700.866323402344,-11318.427299194187,-274.8595464282587,2590003.7580084563,62896.30523353378,2
1530,1853.8121731070098,700.866323402344,-8848.227664830209,-2163.9646315758027,1578854.1393363564,386132.075864313,2
1531,1853.8121731070098,700.866323402344,-8848.227664830209,-1691.688360288916,1578854.1393363564,301860.3579478011,2
1532,1853.8121731070098,700.866323402344,-8848.227664830209,-1219.4120890020297,1578854.1393363564,217588.64003129193,2
1533,1853.8121731070098,700.866323402344,-8848.227664830209,-747.1358177151442,1578854.1393363564,133316.92211478009,2
1534,1853.8121731070098,700.866323402344,-8848.227664830209,-274.8595464282587,1578854.1393363564,49045.204198268235,2
1535,1853.8121731070098,700.866323402344,-6378.028030466229,-2163.9646315758027,818272.3983668421,277626.95939909667,2
1536,1853.8121731070098,700.866323402344,-6378.028030466229,-1691.688360288916,818272.3983668421,217036.03139569255,2
1537,1853.8121731070098,700.866323402344,-6378.028030466229,-1219.4120890020297,818272.3983668421,156445.10339229033,2
1538,1853.8121731070098,700.866323402344,-6378.028030466229,-747.1358177151442,818272.3983668421,95854.17538888623,2
1539,1853.8121731070098,700.866323402344,-6378.028030466229,-274.8595464282587,818272.3983668421,35263.24738548212,2
1540,1853.8121731070098,700.866323402344,-3907.82839610225,-2163.9646315758027,306398.0520473474,169668.2864773442,2
1541,1853.8121731070098,700.866323402344,-3907.82839610225,-1691.688360288916,306398.0520473474,132638.88935877618,2
1542,1853.8121731070098,700.866323402344,-3907.82839610225,-1219.4120890020297,306398.0520473474,95609.49224020935,2
1543,1853.8121731070098,700.866323402344,-3907.82839610225,-747.1358177151442,306398.0520473474,58580.09512164135,2
1544,1853.8121731070098,700.866323402344,-3907.82839610225,-274.8595464282587,306398.0520473474,21550.698003073354,2
1545,1853.8121731070098,700.866323402344,-1437.6287617382704,-2163.9646315758027,41361.169474080445,62258.15053553911,2
1546,1853.8121731070098,700.866323402344,-1437.6287617382704,-1691.688360288916,41361.169474080445,48670.568389738975,2
1547,1853.8121731070098,700.866323402344,-1437.6287617382704,-1219.4120890020297,41361.169474080445,35082.98624393927,2
1548,1853.8121731070098,700.866323402344,-1437.6287617382704,-747.1358177151442,41361.169474080445,21495.40409813913,2
